            Interval              Radial            Vertical
                   0                   0            -1.22875
                   0                   0            -1.22875
                   1           0.0314108            -1.22925
                   2           0.0627905            -1.23073
                   3           0.0941083            -1.23319
                   4            0.125333            -1.23664
                   5            0.156434            -1.24107
                   6            0.187381            -1.24647
                   7            0.218143            -1.25284
                   8             0.24869            -1.26017
                   9            0.278991            -1.26846
                  10            0.309017             -1.2777
                  11            0.338738            -1.28787
                  12            0.368125            -1.29898
                  13            0.397148              -1.311
                  14            0.425779            -1.32393
                  15             0.45399            -1.33775
                  16            0.481754            -1.35245
                  17            0.509041            -1.36801
                  18            0.535827            -1.38443
                  19            0.562083            -1.40167
                  20            0.587785            -1.41974
                  21            0.612907             -1.4386
                  22            0.637424            -1.45824
                  23            0.661312            -1.47864
                  24            0.684547            -1.49978
                  25            0.707107            -1.52165
                  26            0.728969            -1.54421
                  27            0.750111            -1.56744
                  28            0.770513            -1.59133
                  29            0.790155            -1.61585
                  30            0.809017            -1.64097
                  31            0.827081            -1.66667
                  32            0.844328            -1.69293
                  33            0.860742            -1.71971
                  34            0.876307              -1.747
                  35            0.891007            -1.77476
                  36            0.904827            -1.80297
                  37            0.917755            -1.83161
                  38            0.929776            -1.86063
                  39            0.940881            -1.89002
                  40            0.951057            -1.91974
                  41            0.960294            -1.94976
                  42            0.968583            -1.98006
                  43            0.975917            -2.01061
                  44            0.982287            -2.04137
                  45            0.987688            -2.07232
                  46            0.992115            -2.10342
                  47            0.995562            -2.13465
                  48            0.998027            -2.16596
                  49            0.999507            -2.19734
                  50                   1            -2.22875
                  51            0.999507            -2.26016
                  52            0.998027            -2.29154
                  53            0.995562            -2.32286
                  54            0.992115            -2.35409
                  55            0.987688            -2.38519
                  56            0.982287            -2.41613
                  57            0.975917             -2.4469
                  58            0.968583            -2.47744
                  59            0.960294            -2.50774
                  60            0.951057            -2.53777
                  61            0.940881            -2.56749
                  62            0.929776            -2.59688
                  63            0.917755             -2.6259
                  64            0.904827            -2.65453
                  65            0.891007            -2.68274
                  66            0.876307            -2.71051
                  67            0.860742            -2.73779
                  68            0.844328            -2.76458
                  69            0.827081            -2.79084
                  70            0.809017            -2.81654
                  71            0.790155            -2.84166
                  72            0.770513            -2.86618
                  73            0.750111            -2.89007
                  74            0.728969             -2.9133
                  75            0.707107            -2.93586
                  76            0.684547            -2.95772
                  77            0.661312            -2.97886
                  78            0.637424            -2.99927
                  79            0.612907            -3.01891
                  80            0.587785            -3.03777
                  81            0.562083            -3.05583
                  82            0.535827            -3.07308
                  83            0.509041             -3.0895
                  84            0.481754            -3.10506
                  85             0.45399            -3.11976
                  86            0.425779            -3.13358
                  87            0.397148            -3.14651
                  88            0.368125            -3.15853
                  89            0.338738            -3.16963
                  90            0.309017            -3.17981
                  91            0.278991            -3.18905
                  92             0.24869            -3.19734
                  93            0.218143            -3.20467
                  94            0.187381            -3.21104
                  95            0.156434            -3.21644
                  96            0.125333            -3.22087
                  97           0.0941083            -3.22432
                  98           0.0627905            -3.22678
                  99                   0            -3.22875
