           iteration                time              height            velocity
                   0                   0                   3            -1.28572
                   1                0.01             2.98714            -1.28544
                   2                0.02             2.97429            -1.28517
                   3                0.03             2.96144             -1.2849
                   4                0.04             2.94859            -1.28463
                   5                0.05             2.93574            -1.28436
                   6                0.06              2.9229            -1.28409
                   7                0.07             2.91006            -1.28382
                   8                0.08             2.89722            -1.28356
                   9                0.09             2.88438            -1.28329
                  10                 0.1             2.87155            -1.28303
                  11                0.11             2.85872            -1.28277
                  12                0.12             2.84589            -1.28251
                  13                0.13             2.83307            -1.28225
                  14                0.14             2.82024            -1.28199
                  15                0.15             2.80742            -1.28173
                  16                0.16             2.79461            -1.28148
                  17                0.17             2.78179            -1.28123
                  18                0.18             2.76898            -1.28097
                  19                0.19             2.75617            -1.28072
                  20                 0.2             2.74336            -1.28047
                  21                0.21             2.73056            -1.28022
                  22                0.22             2.71776            -1.27997
                  23                0.23             2.70496            -1.27973
                  24                0.24             2.69216            -1.27948
                  25                0.25             2.67936            -1.27924
                  26                0.26             2.66657            -1.27899
                  27                0.27             2.65378            -1.27875
                  28                0.28               2.641            -1.27851
                  29                0.29             2.62821            -1.27827
                  30                 0.3             2.61543            -1.27803
                  31                0.31             2.60265            -1.27779
                  32                0.32             2.58987            -1.27756
                  33                0.33             2.57709            -1.27732
                  34                0.34             2.56432            -1.27709
                  35                0.35             2.55155            -1.27686
                  36                0.36             2.53878            -1.27662
                  37                0.37             2.52601            -1.27639
                  38                0.38             2.51325            -1.27616
                  39                0.39             2.50049            -1.27594
                  40                 0.4             2.48773            -1.27571
                  41                0.41             2.47497            -1.27548
                  42                0.42             2.46222            -1.27526
                  43                0.43             2.44947            -1.27503
                  44                0.44             2.43671            -1.27481
                  45                0.45             2.42397            -1.27459
                  46                0.46             2.41122            -1.27437
                  47                0.47             2.39848            -1.27415
                  48                0.48             2.38574            -1.27393
                  49                0.49               2.373            -1.27371
                  50                 0.5             2.36026            -1.27349
                  51                0.51             2.34752            -1.27328
