            Interval              Radial            Vertical
                   0                   0             3.42397
                   0                   0             3.42397
                   1           0.0314108             3.42347
                   2           0.0627905             3.42199
                   3           0.0941083             3.41953
                   4            0.125333             3.41608
                   5            0.156434             3.41165
                   6            0.187381             3.40625
                   7            0.218143             3.39988
                   8             0.24869             3.39255
                   9            0.278991             3.38426
                  10            0.309017             3.37502
                  11            0.338738             3.36485
                  12            0.368125             3.35374
                  13            0.397148             3.34172
                  14            0.425779             3.32879
                  15             0.45399             3.31497
                  16            0.481754             3.30027
                  17            0.509041             3.28471
                  18            0.535827             3.26829
                  19            0.562083             3.25105
                  20            0.587785             3.23298
                  21            0.612907             3.21412
                  22            0.637424             3.19448
                  23            0.661312             3.17408
                  24            0.684547             3.15294
                  25            0.707107             3.13107
                  26            0.728969             3.10851
                  27            0.750111             3.08528
                  28            0.770513             3.06139
                  29            0.790155             3.03687
                  30            0.809017             3.01175
                  31            0.827081             2.98605
                  32            0.844328             2.95979
                  33            0.860742             2.93301
                  34            0.876307             2.90572
                  35            0.891007             2.87796
                  36            0.904827             2.84975
                  37            0.917755             2.82111
                  38            0.929776             2.79209
                  39            0.940881              2.7627
                  40            0.951057             2.73298
                  41            0.960294             2.70296
                  42            0.968583             2.67266
                  43            0.975917             2.64211
                  44            0.982287             2.61135
                  45            0.987688              2.5804
                  46            0.992115              2.5493
                  47            0.995562             2.51807
                  48            0.998027             2.48676
                  49            0.999507             2.45538
                  50                   1             2.42397
                  51            0.999507             2.39256
                  52            0.998027             2.36118
                  53            0.995562             2.32986
                  54            0.992115             2.29863
                  55            0.987688             2.26753
                  56            0.982287             2.23659
                  57            0.975917             2.20582
                  58            0.968583             2.17528
                  59            0.960294             2.14498
                  60            0.951057             2.11495
                  61            0.940881             2.08523
                  62            0.929776             2.05584
                  63            0.917755             2.02682
                  64            0.904827             1.99819
                  65            0.891007             1.96998
                  66            0.876307             1.94221
                  67            0.860742             1.91493
                  68            0.844328             1.88814
                  69            0.827081             1.86188
                  70            0.809017             1.83618
                  71            0.790155             1.81106
                  72            0.770513             1.78654
                  73            0.750111             1.76265
                  74            0.728969             1.73942
                  75            0.707107             1.71686
                  76            0.684547               1.695
                  77            0.661312             1.67386
                  78            0.637424             1.65345
                  79            0.612907             1.63381
                  80            0.587785             1.61495
                  81            0.562083             1.59689
                  82            0.535827             1.57964
                  83            0.509041             1.56322
                  84            0.481754             1.54766
                  85             0.45399             1.53296
                  86            0.425779             1.51914
                  87            0.397148             1.50621
                  88            0.368125             1.49419
                  89            0.338738             1.48309
                  90            0.309017             1.47291
                  91            0.278991             1.46367
                  92             0.24869             1.45538
                  93            0.218143             1.44805
                  94            0.187381             1.44168
                  95            0.156434             1.43628
                  96            0.125333             1.43185
                  97           0.0941083              1.4284
                  98           0.0627905             1.42594
                  99                   0             1.42397
