            Interval              Radial            Vertical
                   0                   0             2.49706
                   0                   0             2.49706
                   1           0.0314108             2.49657
                   2           0.0627905             2.49509
                   3           0.0941083             2.49262
                   4            0.125333             2.48918
                   5            0.156434             2.48475
                   6            0.187381             2.47935
                   7            0.218143             2.47298
                   8             0.24869             2.46565
                   9            0.278991             2.45736
                  10            0.309017             2.44812
                  11            0.338738             2.43794
                  12            0.368125             2.42684
                  13            0.397148             2.41482
                  14            0.425779             2.40189
                  15             0.45399             2.38807
                  16            0.481754             2.37337
                  17            0.509041              2.3578
                  18            0.535827             2.34139
                  19            0.562083             2.32414
                  20            0.587785             2.30608
                  21            0.612907             2.28722
                  22            0.637424             2.26758
                  23            0.661312             2.24717
                  24            0.684547             2.22603
                  25            0.707107             2.20417
                  26            0.728969             2.18161
                  27            0.750111             2.15837
                  28            0.770513             2.13449
                  29            0.790155             2.10997
                  30            0.809017             2.08485
                  31            0.827081             2.05915
                  32            0.844328             2.03289
                  33            0.860742              2.0061
                  34            0.876307             1.97882
                  35            0.891007             1.95105
                  36            0.904827             1.92284
                  37            0.917755             1.89421
                  38            0.929776             1.86519
                  39            0.940881              1.8358
                  40            0.951057             1.80608
                  41            0.960294             1.77605
                  42            0.968583             1.74575
                  43            0.975917             1.71521
                  44            0.982287             1.68444
                  45            0.987688              1.6535
                  46            0.992115              1.6224
                  47            0.995562             1.59117
                  48            0.998027             1.55985
                  49            0.999507             1.52847
                  50                   1             1.49706
                  51            0.999507             1.46565
                  52            0.998027             1.43427
                  53            0.995562             1.40295
                  54            0.992115             1.37173
                  55            0.987688             1.34063
                  56            0.982287             1.30968
                  57            0.975917             1.27892
                  58            0.968583             1.24837
                  59            0.960294             1.21807
                  60            0.951057             1.18804
                  61            0.940881             1.15832
                  62            0.929776             1.12894
                  63            0.917755             1.09991
                  64            0.904827             1.07128
                  65            0.891007             1.04307
                  66            0.876307             1.01531
                  67            0.860742             0.98802
                  68            0.844328            0.961235
                  69            0.827081            0.934979
                  70            0.809017            0.909277
                  71            0.790155            0.884155
                  72            0.770513            0.859638
                  73            0.750111             0.83575
                  74            0.728969            0.812515
                  75            0.707107            0.789955
                  76            0.684547            0.768093
                  77            0.661312            0.746951
                  78            0.637424            0.726549
                  79            0.612907            0.706907
                  80            0.587785            0.688045
                  81            0.562083            0.669981
                  82            0.535827            0.652734
                  83            0.509041             0.63632
                  84            0.481754            0.620755
                  85             0.45399            0.606055
                  86            0.425779            0.592235
                  87            0.397148            0.579307
                  88            0.368125            0.567285
                  89            0.338738            0.556181
                  90            0.309017            0.546005
                  91            0.278991            0.536768
                  92             0.24869            0.528479
                  93            0.218143            0.521145
                  94            0.187381            0.514775
                  95            0.156434            0.509374
                  96            0.125333            0.504947
                  97           0.0941083              0.5015
                  98           0.0627905            0.499035
                  99                   0            0.497062
