            Interval              Radial            Vertical
                   0                   0            -3.83212
                   0                   0            -3.83212
                   1           0.0314108            -3.83261
                   2           0.0627905            -3.83409
                   3           0.0941083            -3.83656
                   4            0.125333               -3.84
                   5            0.156434            -3.84443
                   6            0.187381            -3.84983
                   7            0.218143             -3.8562
                   8             0.24869            -3.86353
                   9            0.278991            -3.87182
                  10            0.309017            -3.88106
                  11            0.338738            -3.89124
                  12            0.368125            -3.90234
                  13            0.397148            -3.91436
                  14            0.425779            -3.92729
                  15             0.45399            -3.94111
                  16            0.481754            -3.95581
                  17            0.509041            -3.97138
                  18            0.535827            -3.98779
                  19            0.562083            -4.00504
                  20            0.587785             -4.0231
                  21            0.612907            -4.04196
                  22            0.637424             -4.0616
                  23            0.661312            -4.08201
                  24            0.684547            -4.10315
                  25            0.707107            -4.12501
                  26            0.728969            -4.14757
                  27            0.750111            -4.17081
                  28            0.770513            -4.19469
                  29            0.790155            -4.21921
                  30            0.809017            -4.24433
                  31            0.827081            -4.27003
                  32            0.844328            -4.29629
                  33            0.860742            -4.32308
                  34            0.876307            -4.35036
                  35            0.891007            -4.37813
                  36            0.904827            -4.40634
                  37            0.917755            -4.43497
                  38            0.929776            -4.46399
                  39            0.940881            -4.49338
                  40            0.951057             -4.5231
                  41            0.960294            -4.55313
                  42            0.968583            -4.58343
                  43            0.975917            -4.61397
                  44            0.982287            -4.64474
                  45            0.987688            -4.67568
                  46            0.992115            -4.70678
                  47            0.995562            -4.73801
                  48            0.998027            -4.76933
                  49            0.999507            -4.80071
                  50                   1            -4.83212
                  51            0.999507            -4.86353
                  52            0.998027            -4.89491
                  53            0.995562            -4.92623
                  54            0.992115            -4.95745
                  55            0.987688            -4.98855
                  56            0.982287             -5.0195
                  57            0.975917            -5.05026
                  58            0.968583            -5.08081
                  59            0.960294            -5.11111
                  60            0.951057            -5.14113
                  61            0.940881            -5.17086
                  62            0.929776            -5.20024
                  63            0.917755            -5.22927
                  64            0.904827             -5.2579
                  65            0.891007            -5.28611
                  66            0.876307            -5.31387
                  67            0.860742            -5.34116
                  68            0.844328            -5.36794
                  69            0.827081             -5.3942
                  70            0.809017             -5.4199
                  71            0.790155            -5.44502
                  72            0.770513            -5.46954
                  73            0.750111            -5.49343
                  74            0.728969            -5.51666
                  75            0.707107            -5.53922
                  76            0.684547            -5.56109
                  77            0.661312            -5.58223
                  78            0.637424            -5.60263
                  79            0.612907            -5.62227
                  80            0.587785            -5.64113
                  81            0.562083             -5.6592
                  82            0.535827            -5.67645
                  83            0.509041            -5.69286
                  84            0.481754            -5.70842
                  85             0.45399            -5.72312
                  86            0.425779            -5.73694
                  87            0.397148            -5.74987
                  88            0.368125            -5.76189
                  89            0.338738              -5.773
                  90            0.309017            -5.78317
                  91            0.278991            -5.79241
                  92             0.24869             -5.8007
                  93            0.218143            -5.80803
                  94            0.187381            -5.81441
                  95            0.156434            -5.81981
                  96            0.125333            -5.82423
                  97           0.0941083            -5.82768
                  98           0.0627905            -5.83014
                  99                   0            -5.83212
