            Interval              Radial            Vertical
                   0                   0           0.0638698
                   0                   0           0.0638698
                   1           0.0314108           0.0633764
                   2           0.0627905           0.0618966
                   3           0.0941083           0.0594318
                   4            0.125333           0.0559845
                   5            0.156434           0.0515582
                   6            0.187381           0.0461571
                   7            0.218143           0.0397866
                   8             0.24869            0.032453
                   9            0.278991           0.0241635
                  10            0.309017           0.0149264
                  11            0.338738           0.0047506
                  12            0.368125         -0.00635368
                  13            0.397148          -0.0183755
                  14            0.425779          -0.0313031
                  15             0.45399          -0.0451236
                  16            0.481754          -0.0598235
                  17            0.509041          -0.0753881
                  18            0.535827          -0.0918022
                  19            0.562083            -0.10905
                  20            0.587785           -0.127113
                  21            0.612907           -0.145975
                  22            0.637424           -0.165617
                  23            0.661312           -0.186019
                  24            0.684547           -0.207162
                  25            0.707107           -0.229023
                  26            0.728969           -0.251583
                  27            0.750111           -0.274818
                  28            0.770513           -0.298706
                  29            0.790155           -0.323223
                  30            0.809017           -0.348345
                  31            0.827081           -0.374047
                  32            0.844328           -0.400303
                  33            0.860742           -0.427089
                  34            0.876307           -0.454376
                  35            0.891007            -0.48214
                  36            0.904827           -0.510351
                  37            0.917755           -0.538982
                  38            0.929776           -0.568006
                  39            0.940881           -0.597392
                  40            0.951057           -0.627113
                  41            0.960294           -0.657139
                  42            0.968583            -0.68744
                  43            0.975917           -0.717987
                  44            0.982287           -0.748749
                  45            0.987688           -0.779696
                  46            0.992115           -0.810797
                  47            0.995562           -0.842022
                  48            0.998027            -0.87334
                  49            0.999507           -0.904719
                  50                   1            -0.93613
                  51            0.999507           -0.967541
                  52            0.998027           -0.998921
                  53            0.995562            -1.03024
                  54            0.992115            -1.06146
                  55            0.987688            -1.09256
                  56            0.982287            -1.12351
                  57            0.975917            -1.15427
                  58            0.968583            -1.18482
                  59            0.960294            -1.21512
                  60            0.951057            -1.24515
                  61            0.940881            -1.27487
                  62            0.929776            -1.30425
                  63            0.917755            -1.33328
                  64            0.904827            -1.36191
                  65            0.891007            -1.39012
                  66            0.876307            -1.41788
                  67            0.860742            -1.44517
                  68            0.844328            -1.47196
                  69            0.827081            -1.49821
                  70            0.809017            -1.52392
                  71            0.790155            -1.54904
                  72            0.770513            -1.57355
                  73            0.750111            -1.59744
                  74            0.728969            -1.62068
                  75            0.707107            -1.64324
                  76            0.684547             -1.6651
                  77            0.661312            -1.68624
                  78            0.637424            -1.70664
                  79            0.612907            -1.72629
                  80            0.587785            -1.74515
                  81            0.562083            -1.76321
                  82            0.535827            -1.78046
                  83            0.509041            -1.79687
                  84            0.481754            -1.81244
                  85             0.45399            -1.82714
                  86            0.425779            -1.84096
                  87            0.397148            -1.85388
                  88            0.368125            -1.86591
                  89            0.338738            -1.87701
                  90            0.309017            -1.88719
                  91            0.278991            -1.89642
                  92             0.24869            -1.90471
                  93            0.218143            -1.91205
                  94            0.187381            -1.91842
                  95            0.156434            -1.92382
                  96            0.125333            -1.92824
                  97           0.0941083            -1.93169
                  98           0.0627905            -1.93416
                  99                   0            -1.93613
