            Interval              Radial            Vertical
                   0                   0           -0.402451
                   0                   0           -0.402451
                   1           0.0314108           -0.402944
                   2           0.0627905           -0.404424
                   3           0.0941083           -0.406889
                   4            0.125333           -0.410336
                   5            0.156434           -0.414762
                   6            0.187381           -0.420163
                   7            0.218143           -0.426534
                   8             0.24869           -0.433868
                   9            0.278991           -0.442157
                  10            0.309017           -0.451394
                  11            0.338738            -0.46157
                  12            0.368125           -0.472674
                  13            0.397148           -0.484696
                  14            0.425779           -0.497624
                  15             0.45399           -0.511444
                  16            0.481754           -0.526144
                  17            0.509041           -0.541709
                  18            0.535827           -0.558123
                  19            0.562083            -0.57537
                  20            0.587785           -0.593434
                  21            0.612907           -0.612296
                  22            0.637424           -0.631937
                  23            0.661312            -0.65234
                  24            0.684547           -0.673482
                  25            0.707107           -0.695344
                  26            0.728969           -0.717904
                  27            0.750111           -0.741139
                  28            0.770513           -0.765027
                  29            0.790155           -0.789544
                  30            0.809017           -0.814665
                  31            0.827081           -0.840367
                  32            0.844328           -0.866624
                  33            0.860742           -0.893409
                  34            0.876307           -0.920697
                  35            0.891007            -0.94846
                  36            0.904827           -0.976671
                  37            0.917755             -1.0053
                  38            0.929776            -1.03433
                  39            0.940881            -1.06371
                  40            0.951057            -1.09343
                  41            0.960294            -1.12346
                  42            0.968583            -1.15376
                  43            0.975917            -1.18431
                  44            0.982287            -1.21507
                  45            0.987688            -1.24602
                  46            0.992115            -1.27712
                  47            0.995562            -1.30834
                  48            0.998027            -1.33966
                  49            0.999507            -1.37104
                  50                   1            -1.40245
                  51            0.999507            -1.43386
                  52            0.998027            -1.46524
                  53            0.995562            -1.49656
                  54            0.992115            -1.52778
                  55            0.987688            -1.55889
                  56            0.982287            -1.58983
                  57            0.975917            -1.62059
                  58            0.968583            -1.65114
                  59            0.960294            -1.68144
                  60            0.951057            -1.71147
                  61            0.940881            -1.74119
                  62            0.929776            -1.77058
                  63            0.917755             -1.7996
                  64            0.904827            -1.82823
                  65            0.891007            -1.85644
                  66            0.876307             -1.8842
                  67            0.860742            -1.91149
                  68            0.844328            -1.93828
                  69            0.827081            -1.96453
                  70            0.809017            -1.99024
                  71            0.790155            -2.01536
                  72            0.770513            -2.03987
                  73            0.750111            -2.06376
                  74            0.728969              -2.087
                  75            0.707107            -2.10956
                  76            0.684547            -2.13142
                  77            0.661312            -2.15256
                  78            0.637424            -2.17296
                  79            0.612907            -2.19261
                  80            0.587785            -2.21147
                  81            0.562083            -2.22953
                  82            0.535827            -2.24678
                  83            0.509041            -2.26319
                  84            0.481754            -2.27876
                  85             0.45399            -2.29346
                  86            0.425779            -2.30728
                  87            0.397148            -2.32021
                  88            0.368125            -2.33223
                  89            0.338738            -2.34333
                  90            0.309017            -2.35351
                  91            0.278991            -2.36274
                  92             0.24869            -2.37103
                  93            0.218143            -2.37837
                  94            0.187381            -2.38474
                  95            0.156434            -2.39014
                  96            0.125333            -2.39457
                  97           0.0941083            -2.39801
                  98           0.0627905            -2.40048
                  99                   0            -2.40245
