            Interval              Radial            Vertical
                   0                   0             1.11266
                   0                   0             1.11266
                   1           0.0314108             1.11217
                   2           0.0627905             1.11069
                   3           0.0941083             1.10822
                   4            0.125333             1.10478
                   5            0.156434             1.10035
                   6            0.187381             1.09495
                   7            0.218143             1.08858
                   8             0.24869             1.08125
                   9            0.278991             1.07296
                  10            0.309017             1.06372
                  11            0.338738             1.05354
                  12            0.368125             1.04244
                  13            0.397148             1.03042
                  14            0.425779             1.01749
                  15             0.45399             1.00367
                  16            0.481754             0.98897
                  17            0.509041            0.973405
                  18            0.535827            0.956991
                  19            0.562083            0.939744
                  20            0.587785             0.92168
                  21            0.612907            0.902818
                  22            0.637424            0.883176
                  23            0.661312            0.862774
                  24            0.684547            0.841632
                  25            0.707107             0.81977
                  26            0.728969             0.79721
                  27            0.750111            0.773975
                  28            0.770513            0.750087
                  29            0.790155             0.72557
                  30            0.809017            0.700448
                  31            0.827081            0.674746
                  32            0.844328             0.64849
                  33            0.860742            0.621704
                  34            0.876307            0.594417
                  35            0.891007            0.566654
                  36            0.904827            0.538442
                  37            0.917755            0.509811
                  38            0.929776            0.480788
                  39            0.940881            0.451401
                  40            0.951057             0.42168
                  41            0.960294            0.391654
                  42            0.968583            0.361353
                  43            0.975917            0.330806
                  44            0.982287            0.300044
                  45            0.987688            0.269097
                  46            0.992115            0.237996
                  47            0.995562            0.206771
                  48            0.998027            0.175454
                  49            0.999507            0.144074
                  50                   1            0.112663
                  51            0.999507           0.0812522
                  52            0.998027           0.0498725
                  53            0.995562           0.0185547
                  54            0.992115          -0.0126702
                  55            0.987688          -0.0437715
                  56            0.982287          -0.0747183
                  57            0.975917            -0.10548
                  58            0.968583           -0.136027
                  59            0.960294           -0.166328
                  60            0.951057           -0.196354
                  61            0.940881           -0.226075
                  62            0.929776           -0.255462
                  63            0.917755           -0.284485
                  64            0.904827           -0.313116
                  65            0.891007           -0.341327
                  66            0.876307           -0.369091
                  67            0.860742           -0.396378
                  68            0.844328           -0.423164
                  69            0.827081            -0.44942
                  70            0.809017           -0.475122
                  71            0.790155           -0.500244
                  72            0.770513           -0.524761
                  73            0.750111           -0.548649
                  74            0.728969           -0.571884
                  75            0.707107           -0.594444
                  76            0.684547           -0.616306
                  77            0.661312           -0.637448
                  78            0.637424            -0.65785
                  79            0.612907           -0.677492
                  80            0.587785           -0.696354
                  81            0.562083           -0.714418
                  82            0.535827           -0.731665
                  83            0.509041           -0.748079
                  84            0.481754           -0.763644
                  85             0.45399           -0.778344
                  86            0.425779           -0.792164
                  87            0.397148           -0.805092
                  88            0.368125           -0.817113
                  89            0.338738           -0.828218
                  90            0.309017           -0.838394
                  91            0.278991           -0.847631
                  92             0.24869            -0.85592
                  93            0.218143           -0.863254
                  94            0.187381           -0.869624
                  95            0.156434           -0.875025
                  96            0.125333           -0.879452
                  97           0.0941083           -0.882899
                  98           0.0627905           -0.885364
                  99                   0           -0.887337
