            Interval              Radial            Vertical
                   0                   0             2.06439
                   0                   0             2.06439
                   1           0.0314108              2.0639
                   2           0.0627905             2.06242
                   3           0.0941083             2.05995
                   4            0.125333             2.05651
                   5            0.156434             2.05208
                   6            0.187381             2.04668
                   7            0.218143             2.04031
                   8             0.24869             2.03298
                   9            0.278991             2.02469
                  10            0.309017             2.01545
                  11            0.338738             2.00527
                  12            0.368125             1.99417
                  13            0.397148             1.98215
                  14            0.425779             1.96922
                  15             0.45399              1.9554
                  16            0.481754              1.9407
                  17            0.509041             1.92513
                  18            0.535827             1.90872
                  19            0.562083             1.89147
                  20            0.587785             1.87341
                  21            0.612907             1.85455
                  22            0.637424             1.83491
                  23            0.661312              1.8145
                  24            0.684547             1.79336
                  25            0.707107              1.7715
                  26            0.728969             1.74894
                  27            0.750111              1.7257
                  28            0.770513             1.70182
                  29            0.790155              1.6773
                  30            0.809017             1.65218
                  31            0.827081             1.62648
                  32            0.844328             1.60022
                  33            0.860742             1.57343
                  34            0.876307             1.54615
                  35            0.891007             1.51838
                  36            0.904827             1.49017
                  37            0.917755             1.46154
                  38            0.929776             1.43252
                  39            0.940881             1.40313
                  40            0.951057             1.37341
                  41            0.960294             1.34338
                  42            0.968583             1.31308
                  43            0.975917             1.28254
                  44            0.982287             1.25177
                  45            0.987688             1.22083
                  46            0.992115             1.18973
                  47            0.995562              1.1585
                  48            0.998027             1.12718
                  49            0.999507              1.0958
                  50                   1             1.06439
                  51            0.999507             1.03298
                  52            0.998027              1.0016
                  53            0.995562            0.970284
                  54            0.992115            0.939059
                  55            0.987688            0.907958
                  56            0.982287            0.877011
                  57            0.975917            0.846249
                  58            0.968583            0.815703
                  59            0.960294            0.785401
                  60            0.951057            0.755376
                  61            0.940881            0.725655
                  62            0.929776            0.696268
                  63            0.917755            0.667245
                  64            0.904827            0.638613
                  65            0.891007            0.610402
                  66            0.876307            0.582639
                  67            0.860742            0.555351
                  68            0.844328            0.528566
                  69            0.827081            0.502309
                  70            0.809017            0.476607
                  71            0.790155            0.451486
                  72            0.770513            0.426969
                  73            0.750111            0.403081
                  74            0.728969            0.379845
                  75            0.707107            0.357286
                  76            0.684547            0.335424
                  77            0.661312            0.314281
                  78            0.637424            0.293879
                  79            0.612907            0.274238
                  80            0.587785            0.255376
                  81            0.562083            0.237312
                  82            0.535827            0.220065
                  83            0.509041            0.203651
                  84            0.481754            0.188086
                  85             0.45399            0.173386
                  86            0.425779            0.159566
                  87            0.397148            0.146638
                  88            0.368125            0.134616
                  89            0.338738            0.123512
                  90            0.309017            0.113336
                  91            0.278991            0.104099
                  92             0.24869           0.0958094
                  93            0.218143           0.0884758
                  94            0.187381           0.0821053
                  95            0.156434           0.0767042
                  96            0.125333           0.0722779
                  97           0.0941083           0.0688306
                  98           0.0627905           0.0663658
                  99                   0           0.0643926
