            Interval              Radial            Vertical
                   0                   0             2.79726
                   0                   0             2.79726
                   1           0.0314108             2.79677
                   2           0.0627905             2.79529
                   3           0.0941083             2.79282
                   4            0.125333             2.78938
                   5            0.156434             2.78495
                   6            0.187381             2.77955
                   7            0.218143             2.77318
                   8             0.24869             2.76584
                   9            0.278991             2.75756
                  10            0.309017             2.74832
                  11            0.338738             2.73814
                  12            0.368125             2.72704
                  13            0.397148             2.71502
                  14            0.425779             2.70209
                  15             0.45399             2.68827
                  16            0.481754             2.67357
                  17            0.509041               2.658
                  18            0.535827             2.64159
                  19            0.562083             2.62434
                  20            0.587785             2.60628
                  21            0.612907             2.58742
                  22            0.637424             2.56777
                  23            0.661312             2.54737
                  24            0.684547             2.52623
                  25            0.707107             2.50437
                  26            0.728969             2.48181
                  27            0.750111             2.45857
                  28            0.770513             2.43469
                  29            0.790155             2.41017
                  30            0.809017             2.38505
                  31            0.827081             2.35935
                  32            0.844328             2.33309
                  33            0.860742              2.3063
                  34            0.876307             2.27902
                  35            0.891007             2.25125
                  36            0.904827             2.22304
                  37            0.917755             2.19441
                  38            0.929776             2.16539
                  39            0.940881               2.136
                  40            0.951057             2.10628
                  41            0.960294             2.07625
                  42            0.968583             2.04595
                  43            0.975917              2.0154
                  44            0.982287             1.98464
                  45            0.987688              1.9537
                  46            0.992115             1.92259
                  47            0.995562             1.89137
                  48            0.998027             1.86005
                  49            0.999507             1.82867
                  50                   1             1.79726
                  51            0.999507             1.76585
                  52            0.998027             1.73447
                  53            0.995562             1.70315
                  54            0.992115             1.67193
                  55            0.987688             1.64083
                  56            0.982287             1.60988
                  57            0.975917             1.57912
                  58            0.968583             1.54857
                  59            0.960294             1.51827
                  60            0.951057             1.48824
                  61            0.940881             1.45852
                  62            0.929776             1.42914
                  63            0.917755             1.40011
                  64            0.904827             1.37148
                  65            0.891007             1.34327
                  66            0.876307             1.31551
                  67            0.860742             1.28822
                  68            0.844328             1.26143
                  69            0.827081             1.23518
                  70            0.809017             1.20948
                  71            0.790155             1.18435
                  72            0.770513             1.15984
                  73            0.750111             1.13595
                  74            0.728969             1.11271
                  75            0.707107             1.09015
                  76            0.684547             1.06829
                  77            0.661312             1.04715
                  78            0.637424             1.02675
                  79            0.612907             1.00711
                  80            0.587785            0.988245
                  81            0.562083            0.970181
                  82            0.535827            0.952934
                  83            0.509041             0.93652
                  84            0.481754            0.920955
                  85             0.45399            0.906255
                  86            0.425779            0.892435
                  87            0.397148            0.879507
                  88            0.368125            0.867485
                  89            0.338738            0.856381
                  90            0.309017            0.846205
                  91            0.278991            0.836968
                  92             0.24869            0.828679
                  93            0.218143            0.821345
                  94            0.187381            0.814974
                  95            0.156434            0.809573
                  96            0.125333            0.805147
                  97           0.0941083              0.8017
                  98           0.0627905            0.799235
                  99                   0            0.797262
