            Interval              Radial            Vertical
                   0                   0            -2.97454
                   0                   0            -2.97454
                   1           0.0314108            -2.97504
                   2           0.0627905            -2.97652
                   3           0.0941083            -2.97898
                   4            0.125333            -2.98243
                   5            0.156434            -2.98685
                   6            0.187381            -2.99226
                   7            0.218143            -2.99863
                   8             0.24869            -3.00596
                   9            0.278991            -3.01425
                  10            0.309017            -3.02349
                  11            0.338738            -3.03366
                  12            0.368125            -3.04477
                  13            0.397148            -3.05679
                  14            0.425779            -3.06972
                  15             0.45399            -3.08354
                  16            0.481754            -3.09824
                  17            0.509041             -3.1138
                  18            0.535827            -3.13021
                  19            0.562083            -3.14746
                  20            0.587785            -3.16553
                  21            0.612907            -3.18439
                  22            0.637424            -3.20403
                  23            0.661312            -3.22443
                  24            0.684547            -3.24557
                  25            0.707107            -3.26744
                  26            0.728969               -3.29
                  27            0.750111            -3.31323
                  28            0.770513            -3.33712
                  29            0.790155            -3.36164
                  30            0.809017            -3.38676
                  31            0.827081            -3.41246
                  32            0.844328            -3.43872
                  33            0.860742             -3.4655
                  34            0.876307            -3.49279
                  35            0.891007            -3.52055
                  36            0.904827            -3.54876
                  37            0.917755            -3.57739
                  38            0.929776            -3.60642
                  39            0.940881             -3.6358
                  40            0.951057            -3.66553
                  41            0.960294            -3.69555
                  42            0.968583            -3.72585
                  43            0.975917             -3.7564
                  44            0.982287            -3.78716
                  45            0.987688            -3.81811
                  46            0.992115            -3.84921
                  47            0.995562            -3.88043
                  48            0.998027            -3.91175
                  49            0.999507            -3.94313
                  50                   1            -3.97454
                  51            0.999507            -4.00595
                  52            0.998027            -4.03733
                  53            0.995562            -4.06865
                  54            0.992115            -4.09988
                  55            0.987688            -4.13098
                  56            0.982287            -4.16192
                  57            0.975917            -4.19269
                  58            0.968583            -4.22323
                  59            0.960294            -4.25353
                  60            0.951057            -4.28356
                  61            0.940881            -4.31328
                  62            0.929776            -4.34267
                  63            0.917755            -4.37169
                  64            0.904827            -4.40032
                  65            0.891007            -4.42853
                  66            0.876307             -4.4563
                  67            0.860742            -4.48358
                  68            0.844328            -4.51037
                  69            0.827081            -4.53663
                  70            0.809017            -4.56233
                  71            0.790155            -4.58745
                  72            0.770513            -4.61197
                  73            0.750111            -4.63585
                  74            0.728969            -4.65909
                  75            0.707107            -4.68165
                  76            0.684547            -4.70351
                  77            0.661312            -4.72465
                  78            0.637424            -4.74506
                  79            0.612907             -4.7647
                  80            0.587785            -4.78356
                  81            0.562083            -4.80162
                  82            0.535827            -4.81887
                  83            0.509041            -4.83528
                  84            0.481754            -4.85085
                  85             0.45399            -4.86555
                  86            0.425779            -4.87937
                  87            0.397148             -4.8923
                  88            0.368125            -4.90432
                  89            0.338738            -4.91542
                  90            0.309017             -4.9256
                  91            0.278991            -4.93484
                  92             0.24869            -4.94313
                  93            0.218143            -4.95046
                  94            0.187381            -4.95683
                  95            0.156434            -4.96223
                  96            0.125333            -4.96666
                  97           0.0941083             -4.9701
                  98           0.0627905            -4.97257
                  99                   0            -4.97454
