            Interval              Radial            Vertical
                   0                   0            0.240218
                   0                   0            0.240218
                   1           0.0314108            0.239724
                   2           0.0627905            0.238245
                   3           0.0941083             0.23578
                   4            0.125333            0.232333
                   5            0.156434            0.227906
                   6            0.187381            0.222505
                   7            0.218143            0.216135
                   8             0.24869            0.208801
                   9            0.278991            0.200512
                  10            0.309017            0.191274
                  11            0.338738            0.181099
                  12            0.368125            0.169994
                  13            0.397148            0.157972
                  14            0.425779            0.145045
                  15             0.45399            0.131224
                  16            0.481754            0.116525
                  17            0.509041             0.10096
                  18            0.535827           0.0845458
                  19            0.562083           0.0672984
                  20            0.587785           0.0492349
                  21            0.612907           0.0303729
                  22            0.637424           0.0107311
                  23            0.661312         -0.00967107
                  24            0.684547          -0.0308135
                  25            0.707107          -0.0526754
                  26            0.728969           -0.075235
                  27            0.750111          -0.0984703
                  28            0.770513           -0.122358
                  29            0.790155           -0.146875
                  30            0.809017           -0.171997
                  31            0.827081           -0.197699
                  32            0.844328           -0.223955
                  33            0.860742           -0.250741
                  34            0.876307           -0.278028
                  35            0.891007           -0.305792
                  36            0.904827           -0.334003
                  37            0.917755           -0.362634
                  38            0.929776           -0.391658
                  39            0.940881           -0.421044
                  40            0.951057           -0.450765
                  41            0.960294           -0.480791
                  42            0.968583           -0.511092
                  43            0.975917           -0.541639
                  44            0.982287           -0.572401
                  45            0.987688           -0.603348
                  46            0.992115           -0.634449
                  47            0.995562           -0.665674
                  48            0.998027           -0.696992
                  49            0.999507           -0.728371
                  50                   1           -0.759782
                  51            0.999507           -0.791193
                  52            0.998027           -0.822573
                  53            0.995562            -0.85389
                  54            0.992115           -0.885115
                  55            0.987688           -0.916217
                  56            0.982287           -0.947163
                  57            0.975917           -0.977925
                  58            0.968583            -1.00847
                  59            0.960294            -1.03877
                  60            0.951057             -1.0688
                  61            0.940881            -1.09852
                  62            0.929776            -1.12791
                  63            0.917755            -1.15693
                  64            0.904827            -1.18556
                  65            0.891007            -1.21377
                  66            0.876307            -1.24154
                  67            0.860742            -1.26882
                  68            0.844328            -1.29561
                  69            0.827081            -1.32187
                  70            0.809017            -1.34757
                  71            0.790155            -1.37269
                  72            0.770513            -1.39721
                  73            0.750111            -1.42109
                  74            0.728969            -1.44433
                  75            0.707107            -1.46689
                  76            0.684547            -1.48875
                  77            0.661312            -1.50989
                  78            0.637424             -1.5303
                  79            0.612907            -1.54994
                  80            0.587785             -1.5688
                  81            0.562083            -1.58686
                  82            0.535827            -1.60411
                  83            0.509041            -1.62052
                  84            0.481754            -1.63609
                  85             0.45399            -1.65079
                  86            0.425779            -1.66461
                  87            0.397148            -1.67754
                  88            0.368125            -1.68956
                  89            0.338738            -1.70066
                  90            0.309017            -1.71084
                  91            0.278991            -1.72008
                  92             0.24869            -1.72837
                  93            0.218143             -1.7357
                  94            0.187381            -1.74207
                  95            0.156434            -1.74747
                  96            0.125333             -1.7519
                  97           0.0941083            -1.75534
                  98           0.0627905            -1.75781
                  99                   0            -1.75978
