            Interval              Radial            Vertical
                   0                   0             0.72313
                   0                   0             0.72313
                   1           0.0314108            0.722637
                   2           0.0627905            0.721157
                   3           0.0941083            0.718692
                   4            0.125333            0.715245
                   5            0.156434            0.710819
                   6            0.187381            0.705418
                   7            0.218143            0.699047
                   8             0.24869            0.691714
                   9            0.278991            0.683424
                  10            0.309017            0.674187
                  11            0.338738            0.664011
                  12            0.368125            0.652907
                  13            0.397148            0.640885
                  14            0.425779            0.627958
                  15             0.45399            0.614137
                  16            0.481754            0.599437
                  17            0.509041            0.583872
                  18            0.535827            0.567458
                  19            0.562083            0.550211
                  20            0.587785            0.532147
                  21            0.612907            0.513285
                  22            0.637424            0.493644
                  23            0.661312            0.473242
                  24            0.684547            0.452099
                  25            0.707107            0.430237
                  26            0.728969            0.407678
                  27            0.750111            0.384442
                  28            0.770513            0.360554
                  29            0.790155            0.336038
                  30            0.809017            0.310916
                  31            0.827081            0.285214
                  32            0.844328            0.258957
                  33            0.860742            0.232172
                  34            0.876307            0.204884
                  35            0.891007            0.177121
                  36            0.904827             0.14891
                  37            0.917755            0.120278
                  38            0.929776            0.091255
                  39            0.940881           0.0618684
                  40            0.951057           0.0321474
                  41            0.960294          0.00212156
                  42            0.968583          -0.0281797
                  43            0.975917          -0.0587263
                  44            0.982287          -0.0894882
                  45            0.987688           -0.120435
                  46            0.992115           -0.151536
                  47            0.995562           -0.182761
                  48            0.998027           -0.214079
                  49            0.999507           -0.245459
                  50                   1            -0.27687
                  51            0.999507            -0.30828
                  52            0.998027            -0.33966
                  53            0.995562           -0.370978
                  54            0.992115           -0.402203
                  55            0.987688           -0.433304
                  56            0.982287           -0.464251
                  57            0.975917           -0.495013
                  58            0.968583           -0.525559
                  59            0.960294           -0.555861
                  60            0.951057           -0.585887
                  61            0.940881           -0.615607
                  62            0.929776           -0.644994
                  63            0.917755           -0.674017
                  64            0.904827           -0.702649
                  65            0.891007            -0.73086
                  66            0.876307           -0.758623
                  67            0.860742           -0.785911
                  68            0.844328           -0.812696
                  69            0.827081           -0.838953
                  70            0.809017           -0.864655
                  71            0.790155           -0.889777
                  72            0.770513           -0.914294
                  73            0.750111           -0.938181
                  74            0.728969           -0.961417
                  75            0.707107           -0.983976
                  76            0.684547            -1.00584
                  77            0.661312            -1.02698
                  78            0.637424            -1.04738
                  79            0.612907            -1.06702
                  80            0.587785            -1.08589
                  81            0.562083            -1.10395
                  82            0.535827             -1.1212
                  83            0.509041            -1.13761
                  84            0.481754            -1.15318
                  85             0.45399            -1.16788
                  86            0.425779             -1.1817
                  87            0.397148            -1.19462
                  88            0.368125            -1.20665
                  89            0.338738            -1.21775
                  90            0.309017            -1.22793
                  91            0.278991            -1.23716
                  92             0.24869            -1.24545
                  93            0.218143            -1.25279
                  94            0.187381            -1.25916
                  95            0.156434            -1.26456
                  96            0.125333            -1.26898
                  97           0.0941083            -1.27243
                  98           0.0627905             -1.2749
                  99                   0            -1.27687
