           iteration                time              height            velocity
                   0                   0                   3            -1.34193
                   1                0.01             2.98658            -1.34249
                   2                0.02             2.97316            -1.34305
                   3                0.03             2.95973            -1.34361
                   4                0.04             2.94629            -1.34417
                   5                0.05             2.93285            -1.34473
                   6                0.06              2.9194            -1.34529
                   7                0.07             2.90595            -1.34585
                   8                0.08             2.89249            -1.34641
                   9                0.09             2.87902            -1.34698
                  10                 0.1             2.86556            -1.34754
                  11                0.11             2.85208            -1.34811
                  12                0.12              2.8386            -1.34868
                  13                0.13             2.82511            -1.34924
                  14                0.14             2.81162            -1.34981
                  15                0.15             2.79812            -1.35038
                  16                0.16             2.78462            -1.35095
                  17                0.17             2.77111            -1.35152
                  18                0.18             2.75759            -1.35209
                  19                0.19             2.74407            -1.35267
                  20                 0.2             2.73055            -1.35324
                  21                0.21             2.71701            -1.35381
                  22                0.22             2.70347            -1.35439
                  23                0.23             2.68993            -1.35496
                  24                0.24             2.67638            -1.35554
                  25                0.25             2.66283            -1.35612
                  26                0.26             2.64926             -1.3567
                  27                0.27              2.6357            -1.35727
                  28                0.28             2.62212            -1.35785
                  29                0.29             2.60855            -1.35843
                  30                 0.3             2.59496            -1.35902
                  31                0.31             2.58137             -1.3596
                  32                0.32             2.56778            -1.36018
                  33                0.33             2.55417            -1.36076
                  34                0.34             2.54057            -1.36135
                  35                0.35             2.52695            -1.36193
                  36                0.36             2.51333            -1.36252
                  37                0.37             2.49971             -1.3631
                  38                0.38             2.48608            -1.36369
                  39                0.39             2.47244            -1.36428
                  40                 0.4              2.4588            -1.36487
                  41                0.41             2.44515            -1.36546
                  42                0.42             2.43149            -1.36605
                  43                0.43             2.41783            -1.36664
                  44                0.44             2.40417            -1.36723
                  45                0.45              2.3905            -1.36782
                  46                0.46             2.37682            -1.36841
                  47                0.47             2.36313            -1.36901
                  48                0.48             2.34944             -1.3696
                  49                0.49             2.33575            -1.37019
                  50                 0.5             2.32205            -1.37079
                  51                0.51             2.30834            -1.37139
                  52                0.52             2.29462            -1.37198
                  53                0.53              2.2809            -1.37258
                  54                0.54             2.26718            -1.37318
                  55                0.55             2.25345            -1.37378
                  56                0.56             2.23971            -1.37437
                  57                0.57             2.22596            -1.37497
                  58                0.58             2.21221            -1.37557
                  59                0.59             2.19846            -1.37618
                  60                 0.6              2.1847            -1.37678
                  61                0.61             2.17093            -1.37738
                  62                0.62             2.15716            -1.37798
                  63                0.63             2.14338            -1.37859
