            Interval              Radial            Vertical
                   0                   0             2.10771
                   0                   0             2.10771
                   1           0.0314108             2.10722
                   2           0.0627905             2.10574
                   3           0.0941083             2.10328
                   4            0.125333             2.09983
                   5            0.156434              2.0954
                   6            0.187381                2.09
                   7            0.218143             2.08363
                   8             0.24869              2.0763
                   9            0.278991             2.06801
                  10            0.309017             2.05877
                  11            0.338738              2.0486
                  12            0.368125             2.03749
                  13            0.397148             2.02547
                  14            0.425779             2.01254
                  15             0.45399             1.99872
                  16            0.481754             1.98402
                  17            0.509041             1.96846
                  18            0.535827             1.95204
                  19            0.562083              1.9348
                  20            0.587785             1.91673
                  21            0.612907             1.89787
                  22            0.637424             1.87823
                  23            0.661312             1.85783
                  24            0.684547             1.83668
                  25            0.707107             1.81482
                  26            0.728969             1.79226
                  27            0.750111             1.76903
                  28            0.770513             1.74514
                  29            0.790155             1.72062
                  30            0.809017              1.6955
                  31            0.827081              1.6698
                  32            0.844328             1.64354
                  33            0.860742             1.61676
                  34            0.876307             1.58947
                  35            0.891007             1.56171
                  36            0.904827             1.53349
                  37            0.917755             1.50486
                  38            0.929776             1.47584
                  39            0.940881             1.44645
                  40            0.951057             1.41673
                  41            0.960294             1.38671
                  42            0.968583              1.3564
                  43            0.975917             1.32586
                  44            0.982287              1.2951
                  45            0.987688             1.26415
                  46            0.992115             1.23305
                  47            0.995562             1.20182
                  48            0.998027             1.17051
                  49            0.999507             1.13913
                  50                   1             1.10771
                  51            0.999507              1.0763
                  52            0.998027             1.04492
                  53            0.995562             1.01361
                  54            0.992115            0.982382
                  55            0.987688             0.95128
                  56            0.982287            0.920334
                  57            0.975917            0.889572
                  58            0.968583            0.859025
                  59            0.960294            0.828724
                  60            0.951057            0.798698
                  61            0.940881            0.768977
                  62            0.929776             0.73959
                  63            0.917755            0.710567
                  64            0.904827            0.681936
                  65            0.891007            0.653724
                  66            0.876307            0.625961
                  67            0.860742            0.598673
                  68            0.844328            0.571888
                  69            0.827081            0.545631
                  70            0.809017             0.51993
                  71            0.790155            0.494808
                  72            0.770513            0.470291
                  73            0.750111            0.446403
                  74            0.728969            0.423168
                  75            0.707107            0.400608
                  76            0.684547            0.378746
                  77            0.661312            0.357604
                  78            0.637424            0.337202
                  79            0.612907             0.31756
                  80            0.587785            0.298698
                  81            0.562083            0.280634
                  82            0.535827            0.263387
                  83            0.509041            0.246973
                  84            0.481754            0.231408
                  85             0.45399            0.216708
                  86            0.425779            0.202888
                  87            0.397148             0.18996
                  88            0.368125            0.177938
                  89            0.338738            0.166834
                  90            0.309017            0.156658
                  91            0.278991            0.147421
                  92             0.24869            0.139132
                  93            0.218143            0.131798
                  94            0.187381            0.125428
                  95            0.156434            0.120027
                  96            0.125333              0.1156
                  97           0.0941083            0.112153
                  98           0.0627905            0.109688
                  99                   0            0.107715
