            Interval              Radial            Vertical
                   0                   0             3.20511
                   0                   0             3.20511
                   1           0.0314108             3.20462
                   2           0.0627905             3.20314
                   3           0.0941083             3.20068
                   4            0.125333             3.19723
                   5            0.156434              3.1928
                   6            0.187381              3.1874
                   7            0.218143             3.18103
                   8             0.24869              3.1737
                   9            0.278991             3.16541
                  10            0.309017             3.15617
                  11            0.338738               3.146
                  12            0.368125             3.13489
                  13            0.397148             3.12287
                  14            0.425779             3.10994
                  15             0.45399             3.09612
                  16            0.481754             3.08142
                  17            0.509041             3.06586
                  18            0.535827             3.04944
                  19            0.562083              3.0322
                  20            0.587785             3.01413
                  21            0.612907             2.99527
                  22            0.637424             2.97563
                  23            0.661312             2.95523
                  24            0.684547             2.93408
                  25            0.707107             2.91222
                  26            0.728969             2.88966
                  27            0.750111             2.86643
                  28            0.770513             2.84254
                  29            0.790155             2.81802
                  30            0.809017              2.7929
                  31            0.827081              2.7672
                  32            0.844328             2.74094
                  33            0.860742             2.71416
                  34            0.876307             2.68687
                  35            0.891007             2.65911
                  36            0.904827             2.63089
                  37            0.917755             2.60226
                  38            0.929776             2.57324
                  39            0.940881             2.54385
                  40            0.951057             2.51413
                  41            0.960294             2.48411
                  42            0.968583              2.4538
                  43            0.975917             2.42326
                  44            0.982287              2.3925
                  45            0.987688             2.36155
                  46            0.992115             2.33045
                  47            0.995562             2.29922
                  48            0.998027             2.26791
                  49            0.999507             2.23653
                  50                   1             2.20511
                  51            0.999507              2.1737
                  52            0.998027             2.14232
                  53            0.995562             2.11101
                  54            0.992115             2.07978
                  55            0.987688             2.04868
                  56            0.982287             2.01773
                  57            0.975917             1.98697
                  58            0.968583             1.95642
                  59            0.960294             1.92612
                  60            0.951057              1.8961
                  61            0.940881             1.86638
                  62            0.929776             1.83699
                  63            0.917755             1.80797
                  64            0.904827             1.77934
                  65            0.891007             1.75112
                  66            0.876307             1.72336
                  67            0.860742             1.69607
                  68            0.844328             1.66929
                  69            0.827081             1.64303
                  70            0.809017             1.61733
                  71            0.790155             1.59221
                  72            0.770513             1.56769
                  73            0.750111              1.5438
                  74            0.728969             1.52057
                  75            0.707107             1.49801
                  76            0.684547             1.47615
                  77            0.661312               1.455
                  78            0.637424              1.4346
                  79            0.612907             1.41496
                  80            0.587785              1.3961
                  81            0.562083             1.37803
                  82            0.535827             1.36079
                  83            0.509041             1.34437
                  84            0.481754             1.32881
                  85             0.45399             1.31411
                  86            0.425779             1.30029
                  87            0.397148             1.28736
                  88            0.368125             1.27534
                  89            0.338738             1.26423
                  90            0.309017             1.25406
                  91            0.278991             1.24482
                  92             0.24869             1.23653
                  93            0.218143              1.2292
                  94            0.187381             1.22283
                  95            0.156434             1.21743
                  96            0.125333               1.213
                  97           0.0941083             1.20955
                  98           0.0627905             1.20709
                  99                   0             1.20511
