            Interval              Radial            Vertical
                   0                   0                1.59
                   0                   0                1.59
                   1           0.0314108              1.5895
                   2           0.0627905             1.58802
                   3           0.0941083             1.58556
                   4            0.125333             1.58211
                   5            0.156434             1.57769
                   6            0.187381             1.57228
                   7            0.218143             1.56591
                   8             0.24869             1.55858
                   9            0.278991             1.55029
                  10            0.309017             1.54105
                  11            0.338738             1.53088
                  12            0.368125             1.51977
                  13            0.397148             1.50775
                  14            0.425779             1.49482
                  15             0.45399               1.481
                  16            0.481754              1.4663
                  17            0.509041             1.45074
                  18            0.535827             1.43432
                  19            0.562083             1.41708
                  20            0.587785             1.39901
                  21            0.612907             1.38015
                  22            0.637424             1.36051
                  23            0.661312             1.34011
                  24            0.684547             1.31897
                  25            0.707107              1.2971
                  26            0.728969             1.27454
                  27            0.750111             1.25131
                  28            0.770513             1.22742
                  29            0.790155              1.2029
                  30            0.809017             1.17778
                  31            0.827081             1.15208
                  32            0.844328             1.12582
                  33            0.860742             1.09904
                  34            0.876307             1.07175
                  35            0.891007             1.04399
                  36            0.904827             1.01578
                  37            0.917755            0.987145
                  38            0.929776            0.958121
                  39            0.940881            0.928735
                  40            0.951057            0.899014
                  41            0.960294            0.868988
                  42            0.968583            0.838687
                  43            0.975917             0.80814
                  44            0.982287            0.777378
                  45            0.987688            0.746431
                  46            0.992115             0.71533
                  47            0.995562            0.684105
                  48            0.998027            0.652787
                  49            0.999507            0.621408
                  50                   1            0.589997
                  51            0.999507            0.558586
                  52            0.998027            0.527206
                  53            0.995562            0.495888
                  54            0.992115            0.464664
                  55            0.987688            0.433562
                  56            0.982287            0.402615
                  57            0.975917            0.371854
                  58            0.968583            0.341307
                  59            0.960294            0.311006
                  60            0.951057             0.28098
                  61            0.940881            0.251259
                  62            0.929776            0.221872
                  63            0.917755            0.192849
                  64            0.904827            0.164217
                  65            0.891007            0.136006
                  66            0.876307            0.108243
                  67            0.860742           0.0809554
                  68            0.844328             0.05417
                  69            0.827081           0.0279134
                  70            0.809017          0.00221152
                  71            0.790155          -0.0229103
                  72            0.770513          -0.0474272
                  73            0.750111          -0.0713151
                  74            0.728969          -0.0945503
                  75            0.707107            -0.11711
                  76            0.684547           -0.138972
                  77            0.661312           -0.160114
                  78            0.637424           -0.180516
                  79            0.612907           -0.200158
                  80            0.587785            -0.21902
                  81            0.562083           -0.237084
                  82            0.535827           -0.254331
                  83            0.509041           -0.270745
                  84            0.481754            -0.28631
                  85             0.45399            -0.30101
                  86            0.425779            -0.31483
                  87            0.397148           -0.327758
                  88            0.368125            -0.33978
                  89            0.338738           -0.350884
                  90            0.309017            -0.36106
                  91            0.278991           -0.370297
                  92             0.24869           -0.378586
                  93            0.218143            -0.38592
                  94            0.187381            -0.39229
                  95            0.156434           -0.397692
                  96            0.125333           -0.402118
                  97           0.0941083           -0.405565
                  98           0.0627905            -0.40803
                  99                   0           -0.410003
