            Interval              Radial            Vertical
                   0                   0             3.41876
                   0                   0             3.41876
                   1           0.0314108             3.41827
                   2           0.0627905             3.41679
                   3           0.0941083             3.41432
                   4            0.125333             3.41087
                   5            0.156434             3.40645
                   6            0.187381             3.40105
                   7            0.218143             3.39468
                   8             0.24869             3.38734
                   9            0.278991             3.37905
                  10            0.309017             3.36982
                  11            0.338738             3.35964
                  12            0.368125             3.34854
                  13            0.397148             3.33651
                  14            0.425779             3.32359
                  15             0.45399             3.30977
                  16            0.481754             3.29507
                  17            0.509041              3.2795
                  18            0.535827             3.26309
                  19            0.562083             3.24584
                  20            0.587785             3.22778
                  21            0.612907             3.20891
                  22            0.637424             3.18927
                  23            0.661312             3.16887
                  24            0.684547             3.14773
                  25            0.707107             3.12587
                  26            0.728969             3.10331
                  27            0.750111             3.08007
                  28            0.770513             3.05618
                  29            0.790155             3.03167
                  30            0.809017             3.00654
                  31            0.827081             2.98084
                  32            0.844328             2.95459
                  33            0.860742              2.9278
                  34            0.876307             2.90051
                  35            0.891007             2.87275
                  36            0.904827             2.84454
                  37            0.917755             2.81591
                  38            0.929776             2.78688
                  39            0.940881              2.7575
                  40            0.951057             2.72778
                  41            0.960294             2.69775
                  42            0.968583             2.66745
                  43            0.975917              2.6369
                  44            0.982287             2.60614
                  45            0.987688             2.57519
                  46            0.992115             2.54409
                  47            0.995562             2.51287
                  48            0.998027             2.48155
                  49            0.999507             2.45017
                  50                   1             2.41876
                  51            0.999507             2.38735
                  52            0.998027             2.35597
                  53            0.995562             2.32465
                  54            0.992115             2.29343
                  55            0.987688             2.26232
                  56            0.982287             2.23138
                  57            0.975917             2.20062
                  58            0.968583             2.17007
                  59            0.960294             2.13977
                  60            0.951057             2.10974
                  61            0.940881             2.08002
                  62            0.929776             2.05063
                  63            0.917755             2.02161
                  64            0.904827             1.99298
                  65            0.891007             1.96477
                  66            0.876307             1.93701
                  67            0.860742             1.90972
                  68            0.844328             1.88293
                  69            0.827081             1.85668
                  70            0.809017             1.83097
                  71            0.790155             1.80585
                  72            0.770513             1.78134
                  73            0.750111             1.75745
                  74            0.728969             1.73421
                  75            0.707107             1.71165
                  76            0.684547             1.68979
                  77            0.661312             1.66865
                  78            0.637424             1.64825
                  79            0.612907              1.6286
                  80            0.587785             1.60974
                  81            0.562083             1.59168
                  82            0.535827             1.57443
                  83            0.509041             1.55802
                  84            0.481754             1.54245
                  85             0.45399             1.52775
                  86            0.425779             1.51393
                  87            0.397148               1.501
                  88            0.368125             1.48898
                  89            0.338738             1.47788
                  90            0.309017              1.4677
                  91            0.278991             1.45847
                  92             0.24869             1.45018
                  93            0.218143             1.44284
                  94            0.187381             1.43647
                  95            0.156434             1.43107
                  96            0.125333             1.42664
                  97           0.0941083              1.4232
                  98           0.0627905             1.42073
                  99                   0             1.41876
