           iteration                time              height            velocity
                   0                   0                   3           -0.997705
                   1                0.01             2.99002           -0.994614
                   2                0.02             2.98008           -0.991566
                   3                0.03             2.97016           -0.988558
                   4                0.04             2.96028            -0.98559
                   5                0.05             2.95042           -0.982661
                   6                0.06             2.94059           -0.979771
                   7                0.07              2.9308           -0.976919
                   8                0.08             2.92103           -0.974104
                   9                0.09             2.91129           -0.971326
                  10                 0.1             2.90157           -0.968583
                  11                0.11             2.89189           -0.965875
                  12                0.12             2.88223           -0.963202
                  13                0.13              2.8726           -0.960563
                  14                0.14             2.86299           -0.957957
                  15                0.15             2.85341           -0.955384
                  16                0.16             2.84386           -0.952843
                  17                0.17             2.83433           -0.950333
                  18                0.18             2.82482           -0.947854
                  19                0.19             2.81535           -0.945406
                  20                 0.2             2.80589           -0.942987
                  21                0.21             2.79646           -0.940597
                  22                0.22             2.78706           -0.938236
                  23                0.23             2.77767           -0.935903
                  24                0.24             2.76831           -0.933597
                  25                0.25             2.75898           -0.931319
                  26                0.26             2.74967           -0.929067
                  27                0.27             2.74037           -0.926842
                  28                0.28             2.73111           -0.924641
                  29                0.29             2.72186           -0.922466
                  30                 0.3             2.71264           -0.920316
                  31                0.31             2.70343            -0.91819
                  32                0.32             2.69425           -0.916088
                  33                0.33             2.68509           -0.914008
                  34                0.34             2.67595           -0.911952
                  35                0.35             2.66683           -0.909918
                  36                0.36             2.65773           -0.907906
                  37                0.37             2.64865           -0.905916
                  38                0.38             2.63959           -0.903947
                  39                0.39             2.63055           -0.901999
                  40                 0.4             2.62153           -0.900071
                  41                0.41             2.61253           -0.898163
                  42                0.42             2.60355           -0.896275
                  43                0.43             2.59459           -0.894406
                  44                0.44             2.58564           -0.892557
                  45                0.45             2.57672           -0.890725
                  46                0.46             2.56781           -0.888912
                  47                0.47             2.55892           -0.887117
                  48                0.48             2.55005           -0.885339
                  49                0.49              2.5412           -0.883579
                  50                 0.5             2.53236           -0.881835
                  51                0.51             2.52354           -0.880108
                  52                0.52             2.51474           -0.878397
                  53                0.53             2.50596           -0.876702
                  54                0.54             2.49719           -0.875023
                  55                0.55             2.48844           -0.873359
                  56                0.56             2.47971            -0.87171
                  57                0.57             2.47099           -0.870076
                  58                0.58             2.46229           -0.868457
                  59                0.59              2.4536           -0.866851
                  60                 0.6             2.44494            -0.86526
                  61                0.61             2.43628           -0.863682
                  62                0.62             2.42765           -0.862118
                  63                0.63             2.41903           -0.860567
                  64                0.64             2.41042           -0.859028
                  65                0.65             2.40183           -0.857503
                  66                0.66             2.39325            -0.85599
                  67                0.67             2.38469           -0.854489
                  68                0.68             2.37615           -0.852999
                  69                0.69             2.36762           -0.851522
                  70                 0.7              2.3591           -0.850056
                  71                0.71              2.3506           -0.848602
                  72                0.72             2.34212           -0.847158
                  73                0.73             2.33365           -0.845725
                  74                0.74             2.32519           -0.844303
                  75                0.75             2.31675           -0.842891
                  76                0.76             2.30832            -0.84149
                  77                0.77              2.2999           -0.840099
                  78                0.78              2.2915           -0.838717
                  79                0.79             2.28311           -0.837345
                  80                 0.8             2.27474           -0.835982
                  81                0.81             2.26638           -0.834629
                  82                0.82             2.25803           -0.833285
                  83                0.83              2.2497           -0.831949
                  84                0.84             2.24138           -0.830623
                  85                0.85             2.23308           -0.829305
                  86                0.86             2.22478           -0.827995
                  87                0.87              2.2165           -0.826693
                  88                0.88             2.20824             -0.8254
                  89                0.89             2.19998           -0.824114
                  90                 0.9             2.19174           -0.822837
                  91                0.91             2.18351           -0.821566
                  92                0.92              2.1753           -0.820304
                  93                0.93             2.16709           -0.819048
                  94                0.94              2.1589             -0.8178
                  95                0.95             2.15073           -0.816558
                  96                0.96             2.14256           -0.815324
                  97                0.97             2.13441           -0.814096
                  98                0.98             2.12627           -0.812875
                  99                0.99             2.11814            -0.81166
                 100                   1             2.11002           -0.810451
                 101                1.01             2.10192           -0.809249
                 102                1.02             2.09382           -0.808053
                 103                1.03             2.08574           -0.806862
                 104                1.04             2.07767           -0.805678
                 105                1.05             2.06962           -0.804499
                 106                1.06             2.06157           -0.803326
                 107                1.07             2.05354           -0.802158
                 108                1.08             2.04552           -0.800996
                 109                1.09             2.03751           -0.799838
                 110                 1.1             2.02951           -0.798686
                 111                1.11             2.02152           -0.797539
                 112                1.12             2.01355           -0.796397
                 113                1.13             2.00558            -0.79526
                 114                1.14             1.99763           -0.794127
                 115                1.15             1.98969           -0.792999
                 116                1.16             1.98176           -0.791876
                 117                1.17             1.97384           -0.790756
                 118                1.18             1.96593           -0.789642
                 119                1.19             1.95804           -0.788531
                 120                 1.2             1.95015           -0.787425
                 121                1.21             1.94228           -0.786322
                 122                1.22             1.93441           -0.785224
                 123                1.23             1.92656            -0.78413
                 124                1.24             1.91872           -0.783039
                 125                1.25             1.91089           -0.781952
                 126                1.26             1.90307           -0.780868
                 127                1.27             1.89526           -0.779789
                 128                1.28             1.88746           -0.778712
                 129                1.29             1.87968           -0.777639
                 130                 1.3              1.8719            -0.77657
                 131                1.31             1.86413           -0.775503
                 132                1.32             1.85638            -0.77444
                 133                1.33             1.84864            -0.77338
                 134                1.34              1.8409           -0.772323
                 135                1.35             1.83318           -0.771269
                 136                1.36             1.82547           -0.770217
                 137                1.37             1.81776           -0.769169
                 138                1.38             1.81007           -0.768123
                 139                1.39             1.80239            -0.76708
                 140                 1.4             1.79472            -0.76604
                 141                1.41             1.78706           -0.765002
                 142                1.42             1.77941           -0.763967
                 143                1.43             1.77177           -0.762934
                 144                1.44             1.76414           -0.761904
                 145                1.45             1.75652           -0.760876
                 146                1.46             1.74891            -0.75985
                 147                1.47             1.74131           -0.758827
                 148                1.48             1.73373           -0.757805
                 149                1.49             1.72615           -0.756786
                 150                 1.5             1.71858           -0.755769
                 151                1.51             1.71102           -0.754754
                 152                1.52             1.70347           -0.753741
                 153                1.53             1.69594            -0.75273
