            Interval              Radial            Vertical
                   0                   0            0.694188
                   0                   0            0.694188
                   1           0.0314108            0.693694
                   2           0.0627905            0.692214
                   3           0.0941083             0.68975
                   4            0.125333            0.686302
                   5            0.156434            0.681876
                   6            0.187381            0.676475
                   7            0.218143            0.670104
                   8             0.24869            0.662771
                   9            0.278991            0.654481
                  10            0.309017            0.645244
                  11            0.338738            0.635068
                  12            0.368125            0.623964
                  13            0.397148            0.611942
                  14            0.425779            0.599015
                  15             0.45399            0.585194
                  16            0.481754            0.570494
                  17            0.509041             0.55493
                  18            0.535827            0.538516
                  19            0.562083            0.521268
                  20            0.587785            0.503205
                  21            0.612907            0.484343
                  22            0.637424            0.464701
                  23            0.661312            0.444299
                  24            0.684547            0.423156
                  25            0.707107            0.401295
                  26            0.728969            0.378735
                  27            0.750111              0.3555
                  28            0.770513            0.331612
                  29            0.790155            0.307095
                  30            0.809017            0.281973
                  31            0.827081            0.256271
                  32            0.844328            0.230015
                  33            0.860742            0.203229
                  34            0.876307            0.175941
                  35            0.891007            0.148178
                  36            0.904827            0.119967
                  37            0.917755           0.0913356
                  38            0.929776           0.0623123
                  39            0.940881           0.0329256
                  40            0.951057          0.00320472
                  41            0.960294          -0.0268212
                  42            0.968583          -0.0571224
                  43            0.975917           -0.087669
                  44            0.982287           -0.118431
                  45            0.987688           -0.149378
                  46            0.992115           -0.180479
                  47            0.995562           -0.211704
                  48            0.998027           -0.243022
                  49            0.999507           -0.274402
                  50                   1           -0.305812
                  51            0.999507           -0.337223
                  52            0.998027           -0.368603
                  53            0.995562           -0.399921
                  54            0.992115           -0.431146
                  55            0.987688           -0.462247
                  56            0.982287           -0.493194
                  57            0.975917           -0.523956
                  58            0.968583           -0.554502
                  59            0.960294           -0.584803
                  60            0.951057           -0.614829
                  61            0.940881            -0.64455
                  62            0.929776           -0.673937
                  63            0.917755            -0.70296
                  64            0.904827           -0.731592
                  65            0.891007           -0.759803
                  66            0.876307           -0.787566
                  67            0.860742           -0.814854
                  68            0.844328           -0.841639
                  69            0.827081           -0.867896
                  70            0.809017           -0.893598
                  71            0.790155           -0.918719
                  72            0.770513           -0.943236
                  73            0.750111           -0.967124
                  74            0.728969           -0.990359
                  75            0.707107            -1.01292
                  76            0.684547            -1.03478
                  77            0.661312            -1.05592
                  78            0.637424            -1.07633
                  79            0.612907            -1.09597
                  80            0.587785            -1.11483
                  81            0.562083            -1.13289
                  82            0.535827            -1.15014
                  83            0.509041            -1.16655
                  84            0.481754            -1.18212
                  85             0.45399            -1.19682
                  86            0.425779            -1.21064
                  87            0.397148            -1.22357
                  88            0.368125            -1.23559
                  89            0.338738            -1.24669
                  90            0.309017            -1.25687
                  91            0.278991            -1.26611
                  92             0.24869             -1.2744
                  93            0.218143            -1.28173
                  94            0.187381             -1.2881
                  95            0.156434             -1.2935
                  96            0.125333            -1.29793
                  97           0.0941083            -1.30137
                  98           0.0627905            -1.30384
                  99                   0            -1.30581
