            Interval              Radial            Vertical
                   0                   0            0.390941
                   0                   0            0.390941
                   1           0.0314108            0.390447
                   2           0.0627905            0.388967
                   3           0.0941083            0.386503
                   4            0.125333            0.383055
                   5            0.156434            0.378629
                   6            0.187381            0.373228
                   7            0.218143            0.366857
                   8             0.24869            0.359524
                   9            0.278991            0.351234
                  10            0.309017            0.341997
                  11            0.338738            0.331821
                  12            0.368125            0.320717
                  13            0.397148            0.308695
                  14            0.425779            0.295768
                  15             0.45399            0.281947
                  16            0.481754            0.267247
                  17            0.509041            0.251683
                  18            0.535827            0.235269
                  19            0.562083            0.218021
                  20            0.587785            0.199958
                  21            0.612907            0.181096
                  22            0.637424            0.161454
                  23            0.661312            0.141052
                  24            0.684547            0.119909
                  25            0.707107           0.0980474
                  26            0.728969           0.0754877
                  27            0.750111           0.0522524
                  28            0.770513           0.0283646
                  29            0.790155          0.00384764
                  30            0.809017          -0.0212742
                  31            0.827081           -0.046976
                  32            0.844328          -0.0732326
                  33            0.860742           -0.100018
                  34            0.876307           -0.127306
                  35            0.891007           -0.155069
                  36            0.904827            -0.18328
                  37            0.917755           -0.211912
                  38            0.929776           -0.240935
                  39            0.940881           -0.270321
                  40            0.951057           -0.300042
                  41            0.960294           -0.330068
                  42            0.968583            -0.36037
                  43            0.975917           -0.390916
                  44            0.982287           -0.421678
                  45            0.987688           -0.452625
                  46            0.992115           -0.483726
                  47            0.995562           -0.514951
                  48            0.998027           -0.546269
                  49            0.999507           -0.577649
                  50                   1           -0.609059
                  51            0.999507            -0.64047
                  52            0.998027            -0.67185
                  53            0.995562           -0.703168
                  54            0.992115           -0.734393
                  55            0.987688           -0.765494
                  56            0.982287           -0.796441
                  57            0.975917           -0.827203
                  58            0.968583           -0.857749
                  59            0.960294           -0.888051
                  60            0.951057           -0.918076
                  61            0.940881           -0.947797
                  62            0.929776           -0.977184
                  63            0.917755            -1.00621
                  64            0.904827            -1.03484
                  65            0.891007            -1.06305
                  66            0.876307            -1.09081
                  67            0.860742             -1.1181
                  68            0.844328            -1.14489
                  69            0.827081            -1.17114
                  70            0.809017            -1.19684
                  71            0.790155            -1.22197
                  72            0.770513            -1.24648
                  73            0.750111            -1.27037
                  74            0.728969            -1.29361
                  75            0.707107            -1.31617
                  76            0.684547            -1.33803
                  77            0.661312            -1.35917
                  78            0.637424            -1.37957
                  79            0.612907            -1.39921
                  80            0.587785            -1.41808
                  81            0.562083            -1.43614
                  82            0.535827            -1.45339
                  83            0.509041             -1.4698
                  84            0.481754            -1.48537
                  85             0.45399            -1.50007
                  86            0.425779            -1.51389
                  87            0.397148            -1.52681
                  88            0.368125            -1.53884
                  89            0.338738            -1.54994
                  90            0.309017            -1.56012
                  91            0.278991            -1.56935
                  92             0.24869            -1.57764
                  93            0.218143            -1.58498
                  94            0.187381            -1.59135
                  95            0.156434            -1.59675
                  96            0.125333            -1.60117
                  97           0.0941083            -1.60462
                  98           0.0627905            -1.60709
                  99                   0            -1.60906
