            Interval              Radial            Vertical
                   0                   0             3.00342
                   0                   0             3.00342
                   1           0.0314108             3.00293
                   2           0.0627905             3.00145
                   3           0.0941083             2.99898
                   4            0.125333             2.99554
                   5            0.156434             2.99111
                   6            0.187381             2.98571
                   7            0.218143             2.97934
                   8             0.24869               2.972
                   9            0.278991             2.96371
                  10            0.309017             2.95448
                  11            0.338738              2.9443
                  12            0.368125              2.9332
                  13            0.397148             2.92118
                  14            0.425779             2.90825
                  15             0.45399             2.89443
                  16            0.481754             2.87973
                  17            0.509041             2.86416
                  18            0.535827             2.84775
                  19            0.562083              2.8305
                  20            0.587785             2.81244
                  21            0.612907             2.79358
                  22            0.637424             2.77393
                  23            0.661312             2.75353
                  24            0.684547             2.73239
                  25            0.707107             2.71053
                  26            0.728969             2.68797
                  27            0.750111             2.66473
                  28            0.770513             2.64085
                  29            0.790155             2.61633
                  30            0.809017             2.59121
                  31            0.827081              2.5655
                  32            0.844328             2.53925
                  33            0.860742             2.51246
                  34            0.876307             2.48517
                  35            0.891007             2.45741
                  36            0.904827              2.4292
                  37            0.917755             2.40057
                  38            0.929776             2.37155
                  39            0.940881             2.34216
                  40            0.951057             2.31244
                  41            0.960294             2.28241
                  42            0.968583             2.25211
                  43            0.975917             2.22156
                  44            0.982287              2.1908
                  45            0.987688             2.15986
                  46            0.992115             2.12875
                  47            0.995562             2.09753
                  48            0.998027             2.06621
                  49            0.999507             2.03483
                  50                   1             2.00342
                  51            0.999507             1.97201
                  52            0.998027             1.94063
                  53            0.995562             1.90931
                  54            0.992115             1.87809
                  55            0.987688             1.84699
                  56            0.982287             1.81604
                  57            0.975917             1.78528
                  58            0.968583             1.75473
                  59            0.960294             1.72443
                  60            0.951057              1.6944
                  61            0.940881             1.66468
                  62            0.929776              1.6353
                  63            0.917755             1.60627
                  64            0.904827             1.57764
                  65            0.891007             1.54943
                  66            0.876307             1.52167
                  67            0.860742             1.49438
                  68            0.844328             1.46759
                  69            0.827081             1.44134
                  70            0.809017             1.41564
                  71            0.790155             1.39051
                  72            0.770513               1.366
                  73            0.750111             1.34211
                  74            0.728969             1.31887
                  75            0.707107             1.29631
                  76            0.684547             1.27445
                  77            0.661312             1.25331
                  78            0.637424             1.23291
                  79            0.612907             1.21327
                  80            0.587785              1.1944
                  81            0.562083             1.17634
                  82            0.535827             1.15909
                  83            0.509041             1.14268
                  84            0.481754             1.12711
                  85             0.45399             1.11241
                  86            0.425779             1.09859
                  87            0.397148             1.08567
                  88            0.368125             1.07364
                  89            0.338738             1.06254
                  90            0.309017             1.05236
                  91            0.278991             1.04313
                  92             0.24869             1.03484
                  93            0.218143              1.0275
                  94            0.187381             1.02113
                  95            0.156434             1.01573
                  96            0.125333             1.01131
                  97           0.0941083             1.00786
                  98           0.0627905             1.00539
                  99                   0             1.00342
