            Interval              Radial            Vertical
                   0                   0             3.21737
                   0                   0             3.21737
                   1           0.0314108             3.21688
                   2           0.0627905              3.2154
                   3           0.0941083             3.21294
                   4            0.125333             3.20949
                   5            0.156434             3.20506
                   6            0.187381             3.19966
                   7            0.218143             3.19329
                   8             0.24869             3.18596
                   9            0.278991             3.17767
                  10            0.309017             3.16843
                  11            0.338738             3.15825
                  12            0.368125             3.14715
                  13            0.397148             3.13513
                  14            0.425779              3.1222
                  15             0.45399             3.10838
                  16            0.481754             3.09368
                  17            0.509041             3.07812
                  18            0.535827              3.0617
                  19            0.562083             3.04445
                  20            0.587785             3.02639
                  21            0.612907             3.00753
                  22            0.637424             2.98789
                  23            0.661312             2.96748
                  24            0.684547             2.94634
                  25            0.707107             2.92448
                  26            0.728969             2.90192
                  27            0.750111             2.87869
                  28            0.770513              2.8548
                  29            0.790155             2.83028
                  30            0.809017             2.80516
                  31            0.827081             2.77946
                  32            0.844328              2.7532
                  33            0.860742             2.72641
                  34            0.876307             2.69913
                  35            0.891007             2.67136
                  36            0.904827             2.64315
                  37            0.917755             2.61452
                  38            0.929776              2.5855
                  39            0.940881             2.55611
                  40            0.951057             2.52639
                  41            0.960294             2.49636
                  42            0.968583             2.46606
                  43            0.975917             2.43552
                  44            0.982287             2.40475
                  45            0.987688             2.37381
                  46            0.992115             2.34271
                  47            0.995562             2.31148
                  48            0.998027             2.28016
                  49            0.999507             2.24878
                  50                   1             2.21737
                  51            0.999507             2.18596
                  52            0.998027             2.15458
                  53            0.995562             2.12327
                  54            0.992115             2.09204
                  55            0.987688             2.06094
                  56            0.982287             2.02999
                  57            0.975917             1.99923
                  58            0.968583             1.96868
                  59            0.960294             1.93838
                  60            0.951057             1.90836
                  61            0.940881             1.87864
                  62            0.929776             1.84925
                  63            0.917755             1.82023
                  64            0.904827             1.79159
                  65            0.891007             1.76338
                  66            0.876307             1.73562
                  67            0.860742             1.70833
                  68            0.844328             1.68155
                  69            0.827081             1.65529
                  70            0.809017             1.62959
                  71            0.790155             1.60447
                  72            0.770513             1.57995
                  73            0.750111             1.55606
                  74            0.728969             1.53283
                  75            0.707107             1.51027
                  76            0.684547              1.4884
                  77            0.661312             1.46726
                  78            0.637424             1.44686
                  79            0.612907             1.42722
                  80            0.587785             1.40836
                  81            0.562083             1.39029
                  82            0.535827             1.37305
                  83            0.509041             1.35663
                  84            0.481754             1.34107
                  85             0.45399             1.32637
                  86            0.425779             1.31255
                  87            0.397148             1.29962
                  88            0.368125              1.2876
                  89            0.338738             1.27649
                  90            0.309017             1.26632
                  91            0.278991             1.25708
                  92             0.24869             1.24879
                  93            0.218143             1.24146
                  94            0.187381             1.23509
                  95            0.156434             1.22969
                  96            0.125333             1.22526
                  97           0.0941083             1.22181
                  98           0.0627905             1.21935
                  99                   0             1.21737
