            Interval              Radial            Vertical
                   0                   0           -0.177341
                   0                   0           -0.177341
                   1           0.0314108           -0.177835
                   2           0.0627905           -0.179315
                   3           0.0941083           -0.181779
                   4            0.125333           -0.185227
                   5            0.156434           -0.189653
                   6            0.187381           -0.195054
                   7            0.218143           -0.201425
                   8             0.24869           -0.208758
                   9            0.278991           -0.217048
                  10            0.309017           -0.226285
                  11            0.338738           -0.236461
                  12            0.368125           -0.247565
                  13            0.397148           -0.259587
                  14            0.425779           -0.272514
                  15             0.45399           -0.286335
                  16            0.481754           -0.301035
                  17            0.509041           -0.316599
                  18            0.535827           -0.333013
                  19            0.562083           -0.350261
                  20            0.587785           -0.368324
                  21            0.612907           -0.387186
                  22            0.637424           -0.406828
                  23            0.661312            -0.42723
                  24            0.684547           -0.448373
                  25            0.707107           -0.470235
                  26            0.728969           -0.492794
                  27            0.750111           -0.516029
                  28            0.770513           -0.539917
                  29            0.790155           -0.564434
                  30            0.809017           -0.589556
                  31            0.827081           -0.615258
                  32            0.844328           -0.641515
                  33            0.860742             -0.6683
                  34            0.876307           -0.695588
                  35            0.891007           -0.723351
                  36            0.904827           -0.751562
                  37            0.917755           -0.780193
                  38            0.929776           -0.809217
                  39            0.940881           -0.838603
                  40            0.951057           -0.868324
                  41            0.960294            -0.89835
                  42            0.968583           -0.928651
                  43            0.975917           -0.959198
                  44            0.982287            -0.98996
                  45            0.987688            -1.02091
                  46            0.992115            -1.05201
                  47            0.995562            -1.08323
                  48            0.998027            -1.11455
                  49            0.999507            -1.14593
                  50                   1            -1.17734
                  51            0.999507            -1.20875
                  52            0.998027            -1.24013
                  53            0.995562            -1.27145
                  54            0.992115            -1.30267
                  55            0.987688            -1.33378
                  56            0.982287            -1.36472
                  57            0.975917            -1.39548
                  58            0.968583            -1.42603
                  59            0.960294            -1.45633
                  60            0.951057            -1.48636
                  61            0.940881            -1.51608
                  62            0.929776            -1.54547
                  63            0.917755            -1.57449
                  64            0.904827            -1.60312
                  65            0.891007            -1.63133
                  66            0.876307             -1.6591
                  67            0.860742            -1.68638
                  68            0.844328            -1.71317
                  69            0.827081            -1.73942
                  70            0.809017            -1.76513
                  71            0.790155            -1.79025
                  72            0.770513            -1.81477
                  73            0.750111            -1.83865
                  74            0.728969            -1.86189
                  75            0.707107            -1.88445
                  76            0.684547            -1.90631
                  77            0.661312            -1.92745
                  78            0.637424            -1.94785
                  79            0.612907             -1.9675
                  80            0.587785            -1.98636
                  81            0.562083            -2.00442
                  82            0.535827            -2.02167
                  83            0.509041            -2.03808
                  84            0.481754            -2.05365
                  85             0.45399            -2.06835
                  86            0.425779            -2.08217
                  87            0.397148             -2.0951
                  88            0.368125            -2.10712
                  89            0.338738            -2.11822
                  90            0.309017             -2.1284
                  91            0.278991            -2.13764
                  92             0.24869            -2.14592
                  93            0.218143            -2.15326
                  94            0.187381            -2.15963
                  95            0.156434            -2.16503
                  96            0.125333            -2.16946
                  97           0.0941083             -2.1729
                  98           0.0627905            -2.17537
                  99                   0            -2.17734
