            Interval              Radial            Vertical
                   0                   0             1.68195
                   0                   0             1.68195
                   1           0.0314108             1.68145
                   2           0.0627905             1.67997
                   3           0.0941083             1.67751
                   4            0.125333             1.67406
                   5            0.156434             1.66963
                   6            0.187381             1.66423
                   7            0.218143             1.65786
                   8             0.24869             1.65053
                   9            0.278991             1.64224
                  10            0.309017               1.633
                  11            0.338738             1.62283
                  12            0.368125             1.61172
                  13            0.397148              1.5997
                  14            0.425779             1.58677
                  15             0.45399             1.57295
                  16            0.481754             1.55825
                  17            0.509041             1.54269
                  18            0.535827             1.52627
                  19            0.562083             1.50903
                  20            0.587785             1.49096
                  21            0.612907              1.4721
                  22            0.637424             1.45246
                  23            0.661312             1.43206
                  24            0.684547             1.41091
                  25            0.707107             1.38905
                  26            0.728969             1.36649
                  27            0.750111             1.34326
                  28            0.770513             1.31937
                  29            0.790155             1.29485
                  30            0.809017             1.26973
                  31            0.827081             1.24403
                  32            0.844328             1.21777
                  33            0.860742             1.19099
                  34            0.876307              1.1637
                  35            0.891007             1.13594
                  36            0.904827             1.10772
                  37            0.917755             1.07909
                  38            0.929776             1.05007
                  39            0.940881             1.02068
                  40            0.951057            0.990963
                  41            0.960294            0.960937
                  42            0.968583            0.930636
                  43            0.975917            0.900089
                  44            0.982287            0.869327
                  45            0.987688             0.83838
                  46            0.992115            0.807279
                  47            0.995562            0.776054
                  48            0.998027            0.744736
                  49            0.999507            0.713356
                  50                   1            0.681946
                  51            0.999507            0.650535
                  52            0.998027            0.619155
                  53            0.995562            0.587837
                  54            0.992115            0.556612
                  55            0.987688            0.525511
                  56            0.982287            0.494564
                  57            0.975917            0.463802
                  58            0.968583            0.433256
                  59            0.960294            0.402955
                  60            0.951057            0.372929
                  61            0.940881            0.343208
                  62            0.929776            0.313821
                  63            0.917755            0.284798
                  64            0.904827            0.256166
                  65            0.891007            0.227955
                  66            0.876307            0.200192
                  67            0.860742            0.172904
                  68            0.844328            0.146119
                  69            0.827081            0.119862
                  70            0.809017           0.0941604
                  71            0.790155           0.0690386
                  72            0.770513           0.0445217
                  73            0.750111           0.0206338
                  74            0.728969         -0.00260144
                  75            0.707107          -0.0251611
                  76            0.684547           -0.047023
                  77            0.661312          -0.0681654
                  78            0.637424          -0.0885676
                  79            0.612907           -0.108209
                  80            0.587785           -0.127071
                  81            0.562083           -0.145135
                  82            0.535827           -0.162382
                  83            0.509041           -0.178796
                  84            0.481754           -0.194361
                  85             0.45399           -0.209061
                  86            0.425779           -0.222881
                  87            0.397148           -0.235809
                  88            0.368125           -0.247831
                  89            0.338738           -0.258935
                  90            0.309017           -0.269111
                  91            0.278991           -0.278348
                  92             0.24869           -0.286637
                  93            0.218143           -0.293971
                  94            0.187381           -0.300342
                  95            0.156434           -0.305743
                  96            0.125333           -0.310169
                  97           0.0941083           -0.313616
                  98           0.0627905           -0.316081
                  99                   0           -0.318054
