            Interval              Radial            Vertical
                   0                   0            -7.55907
                   0                   0            -7.55907
                   1           0.0314108            -7.55957
                   2           0.0627905            -7.56105
                   3           0.0941083            -7.56351
                   4            0.125333            -7.56696
                   5            0.156434            -7.57138
                   6            0.187381            -7.57679
                   7            0.218143            -7.58316
                   8             0.24869            -7.59049
                   9            0.278991            -7.59878
                  10            0.309017            -7.60802
                  11            0.338738            -7.61819
                  12            0.368125             -7.6293
                  13            0.397148            -7.64132
                  14            0.425779            -7.65425
                  15             0.45399            -7.66807
                  16            0.481754            -7.68277
                  17            0.509041            -7.69833
                  18            0.535827            -7.71474
                  19            0.562083            -7.73199
                  20            0.587785            -7.75006
                  21            0.612907            -7.76892
                  22            0.637424            -7.78856
                  23            0.661312            -7.80896
                  24            0.684547             -7.8301
                  25            0.707107            -7.85197
                  26            0.728969            -7.87453
                  27            0.750111            -7.89776
                  28            0.770513            -7.92165
                  29            0.790155            -7.94617
                  30            0.809017            -7.97129
                  31            0.827081            -7.99699
                  32            0.844328            -8.02325
                  33            0.860742            -8.05003
                  34            0.876307            -8.07732
                  35            0.891007            -8.10508
                  36            0.904827            -8.13329
                  37            0.917755            -8.16192
                  38            0.929776            -8.19095
                  39            0.940881            -8.22033
                  40            0.951057            -8.25006
                  41            0.960294            -8.28008
                  42            0.968583            -8.31038
                  43            0.975917            -8.34093
                  44            0.982287            -8.37169
                  45            0.987688            -8.40264
                  46            0.992115            -8.43374
                  47            0.995562            -8.46496
                  48            0.998027            -8.49628
                  49            0.999507            -8.52766
                  50                   1            -8.55907
                  51            0.999507            -8.59048
                  52            0.998027            -8.62186
                  53            0.995562            -8.65318
                  54            0.992115            -8.68441
                  55            0.987688            -8.71551
                  56            0.982287            -8.74645
                  57            0.975917            -8.77722
                  58            0.968583            -8.80776
                  59            0.960294            -8.83806
                  60            0.951057            -8.86809
                  61            0.940881            -8.89781
                  62            0.929776             -8.9272
                  63            0.917755            -8.95622
                  64            0.904827            -8.98485
                  65            0.891007            -9.01306
                  66            0.876307            -9.04083
                  67            0.860742            -9.06811
                  68            0.844328             -9.0949
                  69            0.827081            -9.12116
                  70            0.809017            -9.14686
                  71            0.790155            -9.17198
                  72            0.770513             -9.1965
                  73            0.750111            -9.22038
                  74            0.728969            -9.24362
                  75            0.707107            -9.26618
                  76            0.684547            -9.28804
                  77            0.661312            -9.30918
                  78            0.637424            -9.32959
                  79            0.612907            -9.34923
                  80            0.587785            -9.36809
                  81            0.562083            -9.38615
                  82            0.535827             -9.4034
                  83            0.509041            -9.41981
                  84            0.481754            -9.43538
                  85             0.45399            -9.45008
                  86            0.425779             -9.4639
                  87            0.397148            -9.47683
                  88            0.368125            -9.48885
                  89            0.338738            -9.49995
                  90            0.309017            -9.51013
                  91            0.278991            -9.51937
                  92             0.24869            -9.52766
                  93            0.218143            -9.53499
                  94            0.187381            -9.54136
                  95            0.156434            -9.54676
                  96            0.125333            -9.55119
                  97           0.0941083            -9.55463
                  98           0.0627905             -9.5571
                  99                   0            -9.55907
