            Interval              Radial            Vertical
                   0                   0             3.12677
                   0                   0             3.12677
                   1           0.0314108             3.12627
                   2           0.0627905             3.12479
                   3           0.0941083             3.12233
                   4            0.125333             3.11888
                   5            0.156434             3.11445
                   6            0.187381             3.10905
                   7            0.218143             3.10268
                   8             0.24869             3.09535
                   9            0.278991             3.08706
                  10            0.309017             3.07782
                  11            0.338738             3.06765
                  12            0.368125             3.05654
                  13            0.397148             3.04452
                  14            0.425779             3.03159
                  15             0.45399             3.01777
                  16            0.481754             3.00307
                  17            0.509041             2.98751
                  18            0.535827             2.97109
                  19            0.562083             2.95385
                  20            0.587785             2.93578
                  21            0.612907             2.91692
                  22            0.637424             2.89728
                  23            0.661312             2.87688
                  24            0.684547             2.85573
                  25            0.707107             2.83387
                  26            0.728969             2.81131
                  27            0.750111             2.78808
                  28            0.770513             2.76419
                  29            0.790155             2.73967
                  30            0.809017             2.71455
                  31            0.827081             2.68885
                  32            0.844328             2.66259
                  33            0.860742             2.63581
                  34            0.876307             2.60852
                  35            0.891007             2.58076
                  36            0.904827             2.55255
                  37            0.917755             2.52391
                  38            0.929776             2.49489
                  39            0.940881              2.4655
                  40            0.951057             2.43578
                  41            0.960294             2.40576
                  42            0.968583             2.37546
                  43            0.975917             2.34491
                  44            0.982287             2.31415
                  45            0.987688              2.2832
                  46            0.992115              2.2521
                  47            0.995562             2.22087
                  48            0.998027             2.18956
                  49            0.999507             2.15818
                  50                   1             2.12677
                  51            0.999507             2.09535
                  52            0.998027             2.06398
                  53            0.995562             2.03266
                  54            0.992115             2.00143
                  55            0.987688             1.97033
                  56            0.982287             1.93938
                  57            0.975917             1.90862
                  58            0.968583             1.87808
                  59            0.960294             1.84777
                  60            0.951057             1.81775
                  61            0.940881             1.78803
                  62            0.929776             1.75864
                  63            0.917755             1.72962
                  64            0.904827             1.70099
                  65            0.891007             1.67278
                  66            0.876307             1.64501
                  67            0.860742             1.61772
                  68            0.844328             1.59094
                  69            0.827081             1.56468
                  70            0.809017             1.53898
                  71            0.790155             1.51386
                  72            0.770513             1.48934
                  73            0.750111             1.46545
                  74            0.728969             1.44222
                  75            0.707107             1.41966
                  76            0.684547              1.3978
                  77            0.661312             1.37665
                  78            0.637424             1.35625
                  79            0.612907             1.33661
                  80            0.587785             1.31775
                  81            0.562083             1.29969
                  82            0.535827             1.28244
                  83            0.509041             1.26602
                  84            0.481754             1.25046
                  85             0.45399             1.23576
                  86            0.425779             1.22194
                  87            0.397148             1.20901
                  88            0.368125             1.19699
                  89            0.338738             1.18588
                  90            0.309017             1.17571
                  91            0.278991             1.16647
                  92             0.24869             1.15818
                  93            0.218143             1.15085
                  94            0.187381             1.14448
                  95            0.156434             1.13908
                  96            0.125333             1.13465
                  97           0.0941083              1.1312
                  98           0.0627905             1.12874
                  99                   0             1.12677
