            Interval              Radial            Vertical
                   0                   0            -2.96484
                   0                   0            -2.96484
                   1           0.0314108            -2.96533
                   2           0.0627905            -2.96681
                   3           0.0941083            -2.96928
                   4            0.125333            -2.97272
                   5            0.156434            -2.97715
                   6            0.187381            -2.98255
                   7            0.218143            -2.98892
                   8             0.24869            -2.99626
                   9            0.278991            -3.00454
                  10            0.309017            -3.01378
                  11            0.338738            -3.02396
                  12            0.368125            -3.03506
                  13            0.397148            -3.04708
                  14            0.425779            -3.06001
                  15             0.45399            -3.07383
                  16            0.481754            -3.08853
                  17            0.509041             -3.1041
                  18            0.535827            -3.12051
                  19            0.562083            -3.13776
                  20            0.587785            -3.15582
                  21            0.612907            -3.17468
                  22            0.637424            -3.19433
                  23            0.661312            -3.21473
                  24            0.684547            -3.23587
                  25            0.707107            -3.25773
                  26            0.728969            -3.28029
                  27            0.750111            -3.30353
                  28            0.770513            -3.32741
                  29            0.790155            -3.35193
                  30            0.809017            -3.37705
                  31            0.827081            -3.40275
                  32            0.844328            -3.42901
                  33            0.860742             -3.4558
                  34            0.876307            -3.48308
                  35            0.891007            -3.51085
                  36            0.904827            -3.53906
                  37            0.917755            -3.56769
                  38            0.929776            -3.59671
                  39            0.940881             -3.6261
                  40            0.951057            -3.65582
                  41            0.960294            -3.68585
                  42            0.968583            -3.71615
                  43            0.975917             -3.7467
                  44            0.982287            -3.77746
                  45            0.987688             -3.8084
                  46            0.992115            -3.83951
                  47            0.995562            -3.87073
                  48            0.998027            -3.90205
                  49            0.999507            -3.93343
                  50                   1            -3.96484
                  51            0.999507            -3.99625
                  52            0.998027            -4.02763
                  53            0.995562            -4.05895
                  54            0.992115            -4.09017
                  55            0.987688            -4.12127
                  56            0.982287            -4.15222
                  57            0.975917            -4.18298
                  58            0.968583            -4.21353
                  59            0.960294            -4.24383
                  60            0.951057            -4.27386
                  61            0.940881            -4.30358
                  62            0.929776            -4.33296
                  63            0.917755            -4.36199
                  64            0.904827            -4.39062
                  65            0.891007            -4.41883
                  66            0.876307            -4.44659
                  67            0.860742            -4.47388
                  68            0.844328            -4.50067
                  69            0.827081            -4.52692
                  70            0.809017            -4.55262
                  71            0.790155            -4.57775
                  72            0.770513            -4.60226
                  73            0.750111            -4.62615
                  74            0.728969            -4.64939
                  75            0.707107            -4.67195
                  76            0.684547            -4.69381
                  77            0.661312            -4.71495
                  78            0.637424            -4.73535
                  79            0.612907            -4.75499
                  80            0.587785            -4.77386
                  81            0.562083            -4.79192
                  82            0.535827            -4.80917
                  83            0.509041            -4.82558
                  84            0.481754            -4.84115
                  85             0.45399            -4.85584
                  86            0.425779            -4.86967
                  87            0.397148            -4.88259
                  88            0.368125            -4.89461
                  89            0.338738            -4.90572
                  90            0.309017            -4.91589
                  91            0.278991            -4.92513
                  92             0.24869            -4.93342
                  93            0.218143            -4.94076
                  94            0.187381            -4.94713
                  95            0.156434            -4.95253
                  96            0.125333            -4.95695
                  97           0.0941083             -4.9604
                  98           0.0627905            -4.96287
                  99                   0            -4.96484
