            Interval              Radial            Vertical
                   0                   0             2.65704
                   0                   0             2.65704
                   1           0.0314108             2.65655
                   2           0.0627905             2.65507
                   3           0.0941083              2.6526
                   4            0.125333             2.64916
                   5            0.156434             2.64473
                   6            0.187381             2.63933
                   7            0.218143             2.63296
                   8             0.24869             2.62563
                   9            0.278991             2.61734
                  10            0.309017              2.6081
                  11            0.338738             2.59792
                  12            0.368125             2.58682
                  13            0.397148              2.5748
                  14            0.425779             2.56187
                  15             0.45399             2.54805
                  16            0.481754             2.53335
                  17            0.509041             2.51778
                  18            0.535827             2.50137
                  19            0.562083             2.48412
                  20            0.587785             2.46606
                  21            0.612907              2.4472
                  22            0.637424             2.42756
                  23            0.661312             2.40715
                  24            0.684547             2.38601
                  25            0.707107             2.36415
                  26            0.728969             2.34159
                  27            0.750111             2.31835
                  28            0.770513             2.29447
                  29            0.790155             2.26995
                  30            0.809017             2.24483
                  31            0.827081             2.21913
                  32            0.844328             2.19287
                  33            0.860742             2.16608
                  34            0.876307              2.1388
                  35            0.891007             2.11103
                  36            0.904827             2.08282
                  37            0.917755             2.05419
                  38            0.929776             2.02517
                  39            0.940881             1.99578
                  40            0.951057             1.96606
                  41            0.960294             1.93603
                  42            0.968583             1.90573
                  43            0.975917             1.87519
                  44            0.982287             1.84442
                  45            0.987688             1.81348
                  46            0.992115             1.78238
                  47            0.995562             1.75115
                  48            0.998027             1.71983
                  49            0.999507             1.68845
                  50                   1             1.65704
                  51            0.999507             1.62563
                  52            0.998027             1.59425
                  53            0.995562             1.56293
                  54            0.992115             1.53171
                  55            0.987688             1.50061
                  56            0.982287             1.46966
                  57            0.975917              1.4389
                  58            0.968583             1.40835
                  59            0.960294             1.37805
                  60            0.951057             1.34803
                  61            0.940881              1.3183
                  62            0.929776             1.28892
                  63            0.917755             1.25989
                  64            0.904827             1.23126
                  65            0.891007             1.20305
                  66            0.876307             1.17529
                  67            0.860742               1.148
                  68            0.844328             1.12122
                  69            0.827081             1.09496
                  70            0.809017             1.06926
                  71            0.790155             1.04414
                  72            0.770513             1.01962
                  73            0.750111             0.99573
                  74            0.728969            0.972495
                  75            0.707107            0.949935
                  76            0.684547            0.928073
                  77            0.661312            0.906931
                  78            0.637424            0.886529
                  79            0.612907            0.866887
                  80            0.587785            0.848025
                  81            0.562083            0.829962
                  82            0.535827            0.812714
                  83            0.509041              0.7963
                  84            0.481754            0.780735
                  85             0.45399            0.766036
                  86            0.425779            0.752215
                  87            0.397148            0.739287
                  88            0.368125            0.727266
                  89            0.338738            0.716161
                  90            0.309017            0.705986
                  91            0.278991            0.696748
                  92             0.24869            0.688459
                  93            0.218143            0.681125
                  94            0.187381            0.674755
                  95            0.156434            0.669354
                  96            0.125333            0.664927
                  97           0.0941083             0.66148
                  98           0.0627905            0.659015
                  99                   0            0.657042
