            Interval              Radial            Vertical
                   0                   0             2.49996
                   0                   0             2.49996
                   1           0.0314108             2.49946
                   2           0.0627905             2.49798
                   3           0.0941083             2.49552
                   4            0.125333             2.49207
                   5            0.156434             2.48765
                   6            0.187381             2.48225
                   7            0.218143             2.47587
                   8             0.24869             2.46854
                   9            0.278991             2.46025
                  10            0.309017             2.45101
                  11            0.338738             2.44084
                  12            0.368125             2.42973
                  13            0.397148             2.41771
                  14            0.425779             2.40479
                  15             0.45399             2.39096
                  16            0.481754             2.37626
                  17            0.509041              2.3607
                  18            0.535827             2.34429
                  19            0.562083             2.32704
                  20            0.587785             2.30897
                  21            0.612907             2.29011
                  22            0.637424             2.27047
                  23            0.661312             2.25007
                  24            0.684547             2.22893
                  25            0.707107             2.20706
                  26            0.728969             2.18451
                  27            0.750111             2.16127
                  28            0.770513             2.13738
                  29            0.790155             2.11287
                  30            0.809017             2.08774
                  31            0.827081             2.06204
                  32            0.844328             2.03578
                  33            0.860742               2.009
                  34            0.876307             1.98171
                  35            0.891007             1.95395
                  36            0.904827             1.92574
                  37            0.917755             1.89711
                  38            0.929776             1.86808
                  39            0.940881              1.8387
                  40            0.951057             1.80897
                  41            0.960294             1.77895
                  42            0.968583             1.74865
                  43            0.975917              1.7181
                  44            0.982287             1.68734
                  45            0.987688             1.65639
                  46            0.992115             1.62529
                  47            0.995562             1.59407
                  48            0.998027             1.56275
                  49            0.999507             1.53137
                  50                   1             1.49996
                  51            0.999507             1.46855
                  52            0.998027             1.43717
                  53            0.995562             1.40585
                  54            0.992115             1.37462
                  55            0.987688             1.34352
                  56            0.982287             1.31258
                  57            0.975917             1.28181
                  58            0.968583             1.25127
                  59            0.960294             1.22097
                  60            0.951057             1.19094
                  61            0.940881             1.16122
                  62            0.929776             1.13183
                  63            0.917755             1.10281
                  64            0.904827             1.07418
                  65            0.891007             1.04597
                  66            0.876307              1.0182
                  67            0.860742            0.990917
                  68            0.844328            0.964131
                  69            0.827081            0.937875
                  70            0.809017            0.912173
                  71            0.790155            0.887051
                  72            0.770513            0.862534
                  73            0.750111            0.838646
                  74            0.728969            0.815411
                  75            0.707107            0.792851
                  76            0.684547            0.770989
                  77            0.661312            0.749847
                  78            0.637424            0.729445
                  79            0.612907            0.709803
                  80            0.587785            0.690941
                  81            0.562083            0.672877
                  82            0.535827             0.65563
                  83            0.509041            0.639216
                  84            0.481754            0.623651
                  85             0.45399            0.608951
                  86            0.425779            0.595131
                  87            0.397148            0.582203
                  88            0.368125            0.570181
                  89            0.338738            0.559077
                  90            0.309017            0.548901
                  91            0.278991            0.539664
                  92             0.24869            0.531375
                  93            0.218143            0.524041
                  94            0.187381            0.517671
                  95            0.156434             0.51227
                  96            0.125333            0.507843
                  97           0.0941083            0.504396
                  98           0.0627905            0.501931
                  99                   0            0.499958
