            IntervalRadial            Vertical          Radial_vel        Vertical_vel
                   0                   0            -2.54328
                   1            0.164345            -2.53112
                   2            0.325212            -2.49536
                   3            0.479871            -2.43846
                   4            0.625733            -2.36177
                   5            0.759993            -2.26622
                   6            0.879853            -2.15312
                   7            0.983157            -2.02473
                   8             1.06884            -1.88396
                   9             1.13704            -1.73394
                  10             1.18923            -1.57763
                  11             1.22808            -1.41748
                  12             1.25742            -1.25532
                  13             1.28374            -1.09264
                  14             1.31787           -0.931421
                  15             1.37498           -0.776837
                  16             1.46832           -0.641031
                  17             1.59333           -0.533654
                  18             1.73639           -0.451857
                  19             1.88806           -0.387419
                  20               2.044            -0.33412
                  21             2.20241           -0.288679
                  22             2.36244           -0.249364
                  23             2.52355           -0.214696
                  24             2.68528           -0.183088
                  25             2.84737           -0.153351
                  26             3.00974            -0.12518
                  27             3.17245          -0.0990897
                  28             3.33563          -0.0760943
                  29             3.49937          -0.0574915
                  30             3.66364          -0.0442752
                  31             3.82823          -0.0362232
                  32             3.99297           -0.031753
                  33             4.15774          -0.0289014
                  34             4.32251           -0.026356
                  35             4.48728          -0.0236249
                  36             4.65205          -0.0206392
                  37             4.81681          -0.0174246
                  38             4.98157          -0.0140469
                  39             5.14633          -0.0106667
                  40             5.31109          -0.0075414
                  41             5.47586         -0.00494878
                  42             5.64065         -0.00309944
                  43             5.80544         -0.00207202
                  44             5.97023         -0.00176848
                  45             6.13503         -0.00191956
                  46             6.29982         -0.00218537
                  47             6.46461         -0.00230692
                  48             6.62941          -0.0021917
                  49              6.7942         -0.00188069
                  50             6.95899         -0.00146078
                  51             7.12379         -0.00100802
                  52             7.28858        -0.000580175
                  53             7.45337        -0.000225392
                  54             7.61817         1.94463e-05
                  55             7.78296         0.000138683
                  56             7.94775         0.000143553
                  57             8.11255         6.82472e-05
                  58             8.27734        -3.95308e-05
                  59             8.44213        -0.000132222
                  60             8.60693        -0.000177465
                  61             8.77172        -0.000168336
                  62             8.93651        -0.000119735
                  63             9.10131        -5.52314e-05
                  64              9.2661         5.69969e-06
                  65              9.4309         5.21406e-05
                  66             9.59569         7.94322e-05
                  67             9.76048         8.66075e-05
                  68             9.92528         7.71177e-05
                  69             10.0901         6.00824e-05
                  70             10.2549         4.35285e-05
                  71             10.4197         2.91569e-05
                  72             10.5845         1.62931e-05
                  73             10.7492         7.59336e-06
                  74              10.914         5.60634e-06
                  75             11.0788         7.49558e-06
                  76             11.2436         1.05781e-05
                  77             11.4084          1.1321e-05
                  78             11.5732         9.49576e-06
                  79              11.738         3.71898e-06
                  80             11.9028        -1.71655e-06
                  81             12.0676        -9.11046e-06
                  82             12.2324        -1.17597e-05
                  83             12.3972        -4.10551e-06
                  84              12.562         4.90091e-06
                  85             12.7268        -7.91904e-06
                  86             12.8916        -4.35878e-05
                  87             13.0564        -7.48167e-05
                  88             13.2211        -0.000103592
                  89             13.3859        -0.000131469
                  90             13.5507        -0.000157274
                  91             13.7155        -0.000181553
                  92             13.8803        -0.000206104
                  93             14.0451        -0.000230262
                  94             14.2099        -0.000254832
                  95             14.3747        -0.000279388
                  96             14.5395        -0.000318811
                  97             14.7043        -0.000363547
                  98             14.8691        -0.000421602
                  99             15.0339        -0.000625324
